주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,208","3,640","3,758","3,410","4,162"
영업이익,129,99,74,103,108
영업이익(발표기준),129,99,74,103,108
세전계속사업이익,-46,30,31,42,29
당기순이익,-120,24,19,29,58
  당기순이익(지배),-120,24,19,29,57
  당기순이익(비지배),0,0,0,0,1
자산총계,"3,053","3,087","3,509","2,985","3,793"
부채총계,"2,211","2,187","2,598","2,082","2,699"
자본총계,842,901,911,903,"1,093"
  자본총계(지배),843,902,912,904,"1,092"
  자본총계(비지배),-1,,-1,-1,1
자본금,270,270,270,270,270
영업활동현금흐름,-34,215,-348,307,126
투자활동현금흐름,-97,-108,74,-81,-298
재무활동현금흐름,119,-103,234,-177,366
CAPEX,3,3,13,12,5
FCF,-37,212,-361,296,121
이자발생부채,992,824,"1,115",989,"1,295"
영업이익률,3.07,2.71,1.97,3.02,2.60
순이익률,-2.86,0.67,0.49,0.84,1.39
ROE(%),-13.21,2.79,2.05,3.16,5.67
ROA(%),-4.13,0.79,0.56,0.88,1.70
부채비율,262.57,242.71,285.16,230.57,246.89
자본유보율,205.22,211.14,215.38,220.23,236.60
EPS(원),-222,45,34,53,105
PER(배),N/A,31.31,36.96,21.50,59.84
BPS(원),"1,560","1,669","1,688","1,673","2,021"
PBR(배),0.66,0.84,0.75,0.68,3.10
현금DPS(원),0,0,15,15,30
현금배당수익률,0.00,0.00,1.18,1.32,0.48
현금배당성향(%),-0.13,0.00,43.66,28.29,28.63
발행주식수(보통주),"53,403,640","54,024,880","54,024,880","54,024,880","54,024,880"
