주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"34,946","37,048","36,239","29,502","24,293"
영업이익,-653,-642,"-2,819","-4,494","-2,613"
영업이익(발표기준),-653,-642,"-2,819","-4,494","-2,613"
세전계속사업이익,-658,-618,"-3,413","-5,043","-2,579"
당기순이익,-658,-618,"-3,414","-5,043","-2,579"
  당기순이익(지배),-658,-618,"-3,414","-5,043","-2,579"
  당기순이익(비지배),,,,,
자산총계,"22,480","22,056","20,192","17,686","18,630"
부채총계,"14,729","15,124","16,161","18,568","19,436"
자본총계,"7,752","6,933","4,031",-881,-806
  자본총계(지배),"7,752","6,933","4,031",-881,-806
  자본총계(비지배),,,,,
자본금,"6,897","6,897","7,492","7,492","7,492"
영업활동현금흐름,"2,044","1,771",-255,533,149
투자활동현금흐름,"-2,775","-2,577","-2,077",738,"-1,530"
재무활동현금흐름,502,213,"2,028",-675,63
CAPEX,"1,575","1,369","1,368",710,960
FCF,469,402,"-1,623",-177,-811
이자발생부채,"2,338","2,532","4,245","3,634","3,642"
영업이익률,-1.87,-1.73,-7.78,-15.23,-10.75
순이익률,-1.88,-1.67,-9.42,-17.09,-10.62
ROE(%),-8.29,-8.42,-62.27,-320.22,305.77
ROA(%),-2.98,-2.78,-16.16,-26.63,-14.21
부채비율,190.01,218.14,400.89,"-2,107.02","-2,411.47"
자본유보율,12.08,0.20,-46.47,-112.00,-140.67
EPS(원),-478,-448,"-2,290","-3,366","-1,721"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"5,619","5,026","2,690",-588,-538
PBR(배),0.91,0.79,0.77,N/A,N/A
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"137,949,396","137,949,396","149,840,002","149,840,002","149,840,002"
