주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,918,809,752,638,796
영업이익,43,-11,-41,-13,12
영업이익(발표기준),43,-11,-41,-13,12
세전계속사업이익,140,80,65,57,1
당기순이익,110,63,50,54,-25
  당기순이익(지배),112,63,48,54,-25
  당기순이익(비지배),-2,1,3,0,0
자산총계,"2,631","2,602","2,584","2,582","2,575"
부채총계,549,463,397,356,378
자본총계,"2,082","2,139","2,187","2,226","2,198"
  자본총계(지배),"2,069","2,125","2,171","2,210","2,181"
  자본총계(비지배),13,,17,15,17
자본금,41,41,41,41,41
영업활동현금흐름,151,15,74,96,97
투자활동현금흐름,-216,54,-126,29,-152
재무활동현금흐름,-22,-11,-21,-12,-10
CAPEX,50,37,43,22,27
FCF,101,-22,31,74,70
이자발생부채,94,91,76,75,72
영업이익률,4.65,-1.40,-5.42,-2.04,1.47
순이익률,11.97,7.83,6.70,8.45,-3.12
ROE(%),5.55,2.99,2.21,2.46,-1.13
ROA(%),4.26,2.42,1.94,2.09,-0.96
부채비율,26.36,21.64,18.14,16.00,17.18
자본유보율,"4,969.44","5,088.52","5,183.88","5,301.94","5,231.83"
EPS(원),"1,379",771,585,664,-306
PER(배),8.30,11.81,13.65,10.87,N/A
BPS(원),"25,805","26,505","27,069","27,565","27,193"
PBR(배),0.44,0.34,0.30,0.26,0.62
현금DPS(원),100,80,60,80,80
현금배당수익률,0.87,0.88,0.75,1.11,0.48
현금배당성향(%),7.15,10.24,10.12,11.88,-25.81
발행주식수(보통주),"8,126,314","8,126,314","8,126,314","8,126,314","8,126,314"
