주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,852","2,148","2,540","2,480","1,639"
영업이익,4,-146,-107,23,-109
영업이익(발표기준),4,-146,-107,23,-109
세전계속사업이익,"7,035","-1,437",-359,-102,-52
당기순이익,"7,355","-1,076",-359,11,-78
  당기순이익(지배),"7,355","-1,076",-359,11,-78
  당기순이익(비지배),,,,,
자산총계,"7,443","5,672","4,475","4,674","4,304"
부채총계,"5,988","4,008","3,175","2,934","2,764"
자본총계,"1,456","1,664","1,300","1,739","1,540"
  자본총계(지배),"1,456","1,664","1,300","1,739","1,540"
  자본총계(비지배),,,,,
자본금,617,702,702,709,709
영업활동현금흐름,74,116,-134,152,149
투자활동현금흐름,-389,692,-60,225,239
재무활동현금흐름,-76,-353,-331,-44,-361
CAPEX,17,13,29,15,28
FCF,57,103,-163,137,121
이자발생부채,"1,230","2,163","1,670","1,711","1,453"
영업이익률,0.24,-6.80,-4.21,0.94,-6.65
순이익률,397.04,-50.09,-14.13,0.45,-4.78
ROE(%),-315.77,-68.98,-24.22,0.73,-4.78
ROA(%),92.27,-16.41,-7.07,0.24,-1.74
부채비율,411.37,240.80,244.26,168.72,179.56
자본유보율,524.43,531.49,479.85,476.63,473.24
EPS(원),"261,718","-18,149","-1,278",39,-276
PER(배),0.14,N/A,N/A,99.20,N/A
BPS(원),"47,240","5,927","4,630","6,131","5,428"
PBR(배),0.78,0.96,0.66,0.63,0.87
현금DPS(원),0,0,,,
현금배당수익률,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"3,081,168","28,081,731","28,081,731","28,365,976","28,365,976"
