주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,804","1,774","2,263","3,794","3,570"
영업이익,-194,-94,50,-78,-44
영업이익(발표기준),-194,-94,50,-78,-44
세전계속사업이익,-351,-503,95,-210,-18
당기순이익,-404,-515,74,-211,80
  당기순이익(지배),-330,-510,74,-175,81
  당기순이익(비지배),-74,-5,0,-37,-1
자산총계,"3,904","4,131","4,207","4,888","5,514"
부채총계,"2,647","2,228","2,201","3,077","3,129"
자본총계,"1,257","1,903","2,006","1,811","2,385"
  자본총계(지배),"2,361","1,972","2,084","1,921","2,487"
  자본총계(비지배),"-1,105",,-78,-110,-103
자본금,938,"1,240","1,361","1,375","1,376"
영업활동현금흐름,36,-178,-103,-272,-275
투자활동현금흐름,-399,258,-213,-676,211
재무활동현금흐름,254,236,-37,741,254
CAPEX,1,124,0,22,54
FCF,35,-302,-103,-294,-329
이자발생부채,958,844,947,"1,736","1,702"
영업이익률,-6.90,-5.28,2.19,-2.07,-1.22
순이익률,-14.42,-29.02,3.28,-5.57,2.24
ROE(%),-14.52,-23.52,3.66,-8.73,3.67
ROA(%),-9.91,-12.82,1.78,-4.65,1.54
부채비율,210.62,117.11,109.72,169.92,131.23
자본유보율,"1,014.63",735.48,139.77,53.97,80.93
EPS(원),-532,-492,58,-127,59
PER(배),N/A,N/A,12.38,N/A,39.63
BPS(원),"2,516","1,590","1,531","1,397","1,670"
PBR(배),0.55,0.54,0.47,3.28,1.39
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"93,833,750","124,015,655","136,140,315","137,546,368","148,956,269"
