주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,051","4,295","4,013","3,673","4,750"
영업이익,10,43,10,43,23
영업이익(발표기준),10,43,10,43,23
세전계속사업이익,50,25,-9,31,11
당기순이익,16,12,-8,23,13
  당기순이익(지배),7,12,-8,23,13
  당기순이익(비지배),9,,,,
자산총계,"2,219","1,915","1,896","1,920","2,406"
부채총계,"1,416","1,101","1,092","1,066","1,529"
자본총계,803,814,804,854,876
  자본총계(지배),803,814,804,854,876
  자본총계(비지배),,,,,
자본금,354,354,354,368,368
영업활동현금흐름,-40,-109,41,82,-94
투자활동현금흐름,27,112,10,-47,-29
재무활동현금흐름,12,-9,-36,-38,116
CAPEX,19,28,25,24,20
FCF,-59,-138,17,58,-114
이자발생부채,400,391,362,300,405
영업이익률,0.19,1.01,0.25,1.16,0.48
순이익률,0.31,0.29,-0.20,0.63,0.27
ROE(%),0.85,1.53,-1.01,2.79,1.51
ROA(%),0.70,0.60,-0.43,1.21,0.60
부채비율,176.28,135.33,135.94,124.89,174.49
자본유보율,127.99,131.07,127.92,132.48,136.77
EPS(원),10,18,-12,32,18
PER(배),111.00,89.94,N/A,33.60,99.92
BPS(원),"1,136","1,151","1,136","1,159","1,190"
PBR(배),0.95,1.37,1.03,0.93,1.49
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"68,107,171","68,107,171","68,107,171","71,016,967","71,016,967"
