주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,388","3,504","3,608","3,842","4,393"
영업이익,-24,32,-4,130,128
영업이익(발표기준),-24,32,-4,130,128
세전계속사업이익,-16,26,-40,96,81
당기순이익,-20,23,-49,57,53
  당기순이익(지배),-15,17,-62,34,31
  당기순이익(비지배),-5,6,13,23,22
자산총계,"2,784","2,844","2,943","3,198","3,540"
부채총계,"1,634","1,666","1,844","2,053","2,329"
자본총계,"1,150","1,178","1,099","1,144","1,211"
  자본총계(지배),"1,008","1,024",938,965,"1,010"
  자본총계(비지배),143,,162,179,201
자본금,50,50,50,50,50
영업활동현금흐름,-8,34,173,188,174
투자활동현금흐름,-139,-149,-159,-255,-372
재무활동현금흐름,137,48,29,57,167
CAPEX,162,121,177,281,368
FCF,-170,-88,-4,-93,-195
이자발생부채,685,757,843,914,"1,099"
영업이익률,-1.02,0.91,-0.12,3.38,2.92
순이익률,-0.85,0.65,-1.35,1.48,1.20
ROE(%),-1.47,1.63,-6.29,3.55,3.10
ROA(%),-0.85,0.81,-1.68,1.86,1.57
부채비율,142.03,141.36,167.76,179.45,192.29
자본유보율,"2,010.38","2,032.13","1,859.54","1,896.12","1,916.37"
EPS(원),-152,166,-617,337,306
PER(배),N/A,18.77,N/A,18.06,42.99
BPS(원),"10,078","10,240","9,376","9,650","10,103"
PBR(배),0.45,0.30,0.40,0.63,1.30
현금DPS(원),130,130,120,150,180
현금배당수익률,2.86,4.17,3.23,2.46,1.37
현금배당성향(%),-85.25,78.35,-19.45,44.48,58.85
발행주식수(보통주),"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
