주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"15,505","15,772","16,397","13,974","16,914"
영업이익,388,380,224,98,985
영업이익(발표기준),388,380,224,98,985
세전계속사업이익,431,79,75,124,"1,607"
당기순이익,225,19,-42,27,"1,333"
  당기순이익(지배),237,34,-6,84,"1,298"
  당기순이익(비지배),-12,-15,-36,-57,35
자산총계,"24,006","23,875","23,466","22,457","24,743"
부채총계,"9,423","9,304","8,758","7,828","8,362"
자본총계,"14,583","14,571","14,708","14,629","16,381"
  자본총계(지배),"13,656","13,640","13,564","13,570","15,278"
  자본총계(비지배),926,,"1,144","1,060","1,104"
자본금,180,200,200,200,230
영업활동현금흐름,"1,140","1,240",818,"1,795",395
투자활동현금흐름,-936,-526,-738,-500,-17
재무활동현금흐름,-180,-385,-386,-915,-409
CAPEX,974,805,484,401,406
FCF,166,435,334,"1,394",-12
이자발생부채,"5,261","4,909","4,638","3,766","3,405"
영업이익률,2.50,2.41,1.37,0.70,5.83
순이익률,1.45,0.12,-0.26,0.19,7.88
ROE(%),1.72,0.25,-0.04,0.62,9.00
ROA(%),0.93,0.08,-0.18,0.12,5.65
부채비율,64.61,63.85,59.54,53.51,51.04
자본유보율,"7,827.65","7,026.93","6,753.45","6,768.34","6,502.26"
EPS(원),"1,030",147,-25,366,"5,644"
PER(배),27.72,137.57,N/A,40.15,3.45
BPS(원),"59,386","59,319","58,989","59,013","66,447"
PBR(배),0.48,0.34,0.30,0.25,0.29
현금DPS(원),274,304,304,261,300
현금배당수익률,0.96,1.50,1.70,1.77,1.54
현금배당성향(%),26.59,206.82,"-1,227.98",71.24,5.31
발행주식수(보통주),"23,000,000","23,000,000","23,000,000","23,000,000","23,000,000"
