주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,319,335,266,271,297
영업이익,-10,30,-23,12,31
영업이익(발표기준),-10,30,-23,12,31
세전계속사업이익,-39,21,-42,-12,135
당기순이익,-66,18,-51,-12,146
  당기순이익(지배),-64,18,-50,-6,147
  당기순이익(비지배),-2,1,-2,-6,-1
자산총계,512,512,462,486,617
부채총계,114,102,108,131,95
자본총계,398,410,354,354,522
  자본총계(지배),405,416,362,365,522
  자본총계(비지배),-7,,-8,-11,0
자본금,66,66,66,66,66
영업활동현금흐름,-20,31,-74,60,21
투자활동현금흐름,31,86,-40,-2,-75
재무활동현금흐름,0,-20,7,-4,9
CAPEX,4,4,4,3,7
FCF,-24,27,-78,58,14
이자발생부채,50,30,49,45,36
영업이익률,-3.08,8.99,-8.84,4.43,10.61
순이익률,-20.75,5.49,-19.39,-4.27,49.21
ROE(%),-14.67,4.35,-12.80,-1.67,33.10
ROA(%),-12.10,3.59,-10.58,-2.44,26.49
부채비율,28.65,24.91,30.33,37.11,18.22
자본유보율,665.52,738.76,663.34,654.14,868.96
EPS(원),-485,135,-377,-46,"1,113"
PER(배),N/A,32.31,N/A,N/A,4.74
BPS(원),"3,531","3,619","3,154","3,177","4,368"
PBR(배),1.24,1.21,1.64,1.28,1.21
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,195,454","13,195,454","13,195,454","13,195,454","13,195,454"
