주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,414,421,418,364,348,381,412,442
영업이익,52,60,34,5,12,27,35,39
영업이익(발표기준),52,60,34,5,12,,,
세전계속사업이익,59,75,50,19,18,36,44,48
당기순이익,53,63,43,19,18,31,38,41
  당기순이익(지배),53,63,43,19,18,31,38,41
  당기순이익(비지배),,,,,,,,
자산총계,"1,192","1,258","1,274","1,231","1,222","1,222","1,231","1,244"
부채총계,113,151,163,131,128,129,129,129
자본총계,"1,078","1,107","1,111","1,100","1,094","1,093","1,102","1,115"
  자본총계(지배),"1,078","1,107","1,111","1,100","1,094","1,093","1,102","1,115"
  자본총계(비지배),,,,,,,,
자본금,50,50,50,50,50,50,50,50
영업활동현금흐름,98,83,-6,3,99,44,51,53
투자활동현금흐름,-136,-136,-82,-87,65,-20,-20,-21
재무활동현금흐름,-28,-33,-37,-32,-28,-28,-28,-28
CAPEX,4,5,3,49,6,10,10,11
FCF,94,78,-9,-46,93,,,
이자발생부채,0,0,2,1,1,,,
영업이익률,12.58,14.31,8.05,1.50,3.31,7.09,8.49,8.82
순이익률,12.80,15.05,10.25,5.13,5.20,8.14,9.22,9.28
ROE(%),4.97,5.80,3.86,1.69,1.65,2.84,3.46,3.70
ROA(%),4.51,5.18,3.38,1.49,1.48,2.54,3.10,3.31
부채비율,10.49,13.63,14.65,11.89,11.69,11.80,11.71,11.57
자본유보율,"2,716.50","2,774.02","2,781.37","2,759.72","2,747.31",,,
EPS(원),546,654,441,192,187,320,392,423
PER(배),22.06,19.50,30.13,62.88,58.68,32.86,26.81,24.85
BPS(원),"19,166","19,680","19,745","19,552","19,441","19,425","19,585","19,816"
PBR(배),0.63,0.65,0.67,0.62,0.56,0.54,0.54,0.53
현금DPS(원),580,650,550,480,500,500,500,500
현금배당수익률,4.81,5.10,4.14,3.97,4.57,4.76,4.76,4.76
현금배당성향(%),61.57,57.65,72.25,144.64,155.37,156.50,127.67,118.33
발행주식수(보통주),"9,702,706","9,702,706","9,702,706","9,702,706","9,702,706",,,
