주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"26,928","30,025","31,756","25,962","35,389","35,755","36,010","35,860"
영업이익,359,"1,550","2,021","1,371","6,406","4,715","4,820","4,330"
영업이익(발표기준),359,"1,550","2,021","1,371","6,406",,,
세전계속사업이익,-47,"5,672","1,658","1,082","6,389","4,580","4,775","4,940"
당기순이익,"3,408","34,260","1,500",12,"5,406","3,695","3,850","3,740"
  당기순이익(지배),"3,256","33,578","1,037",-528,"4,382","3,045","3,150","3,110"
  당기순이익(비지배),153,682,463,540,"1,024",,,
자산총계,"145,350","64,079","65,271","44,298","52,579","53,465","57,200","63,180"
부채총계,"106,717","37,058","38,168","19,154","22,656","21,470","22,640","26,890"
자본총계,"38,633","27,021","27,102","25,143","29,923","31,995","34,560","36,290"
  자본총계(지배),"36,535","24,426","24,404","22,333","26,252","27,600","29,465","30,920"
  자본총계(비지배),"2,098",,"2,699","2,811","3,670",,,
자본금,"1,756","1,054","1,054","1,054","1,054","1,050","1,050","1,050"
영업활동현금흐름,"6,846","2,640","1,408","2,782",-713,"3,145","2,630","2,220"
투자활동현금흐름,"-9,702","-6,335","-1,278","-2,287",-715,"-2,290","-2,300","-2,500"
재무활동현금흐름,"3,686","2,251","-1,705",-123,957,"-3,235","-3,350",-960
CAPEX,"7,043","3,581",661,606,993,"1,010","1,080","1,710"
FCF,-196,-941,747,"2,176","-1,706","2,800","1,620",510
이자발생부채,"72,621","25,144","26,143","9,425","12,239",,,
영업이익률,1.33,5.16,6.36,5.28,18.10,13.19,13.38,12.07
순이익률,12.66,114.10,4.72,0.05,15.28,10.33,10.69,10.43
ROE(%),8.95,110.16,4.25,-2.26,18.04,11.31,11.04,10.30
ROA(%),2.38,32.72,2.32,0.02,11.16,6.97,6.96,6.21
부채비율,276.23,137.14,140.83,76.18,75.72,67.10,65.51,74.10
자본유보율,"2,044.54","6,933.49","6,917.55","6,769.40","7,071.70",,,
EPS(원),"9,271","145,796","4,921","-2,504","20,798","14,451","14,949","14,760"
PER(배),17.80,0.34,16.08,N/A,4.55,5.71,5.52,5.59
BPS(원),"109,819","120,145","120,034","112,172","131,860","138,628","147,995","155,303"
PBR(배),1.50,0.42,0.66,0.68,0.72,0.60,0.56,0.53
현금DPS(원),"5,000","5,000","5,000","5,000","6,500","5,750","5,750","6,500"
현금배당수익률,3.03,10.00,6.32,6.54,6.86,6.97,6.97,7.88
현금배당성향(%),51.09,3.03,98.04,-188.64,29.53,39.79,38.46,44.04
발행주식수(보통주),"35,117,455","21,071,025","21,071,025","21,071,025","21,071,025",,,
