주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,342","3,587","3,812","5,311","7,799"
영업이익,428,371,375,665,"1,482"
영업이익(발표기준),428,371,375,665,"1,482"
세전계속사업이익,421,443,524,986,"2,316"
당기순이익,363,344,502,760,"1,761"
  당기순이익(지배),360,338,501,751,"1,619"
  당기순이익(비지배),4,6,1,9,142
자산총계,"18,889","17,507","28,596","43,563","92,292"
부채총계,"13,986","12,239","22,792","37,669","82,615"
자본총계,"4,903","5,269","5,805","5,893","9,677"
  자본총계(지배),"4,844","5,196","5,717","5,797","6,497"
  자본총계(비지배),59,,87,96,"3,180"
자본금,"3,530","3,530","3,530","3,530","3,530"
영업활동현금흐름,"-2,813","2,189","-5,829","-7,642","-6,195"
투자활동현금흐름,-12,263,"-2,102",63,-292
재무활동현금흐름,"3,413","-1,250","5,883","8,406","7,912"
CAPEX,22,30,24,18,69
FCF,,,,,
이자발생부채,"8,220","7,345","7,747","8,556","13,592"
영업이익률,12.80,10.35,9.85,12.52,19.01
순이익률,10.87,9.58,13.18,14.30,22.58
ROE(%),7.66,6.73,9.18,13.04,26.35
ROA(%),2.21,1.86,2.17,2.08,2.38
부채비율,285.23,232.28,392.65,639.19,853.75
자본유보율,38.91,49.27,64.44,67.55,175.54
EPS(원),509,478,710,"1,103","2,459"
PER(배),7.65,6.19,3.30,2.89,2.11
BPS(원),"6,862","7,360","8,098","9,250","11,102"
PBR(배),0.57,0.40,0.29,0.34,0.47
현금DPS(원),0,0,150,150,250
현금배당수익률,0.00,0.00,6.40,4.70,4.82
현금배당성향(%),0.00,0.00,58.50,35.20,29.69
발행주식수(보통주),"60,314,092","60,314,092","60,314,092","60,314,092","60,314,092"
