주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,854","3,202","2,461","1,678","1,357"
영업이익,-67,39,1,-208,-47
영업이익(발표기준),-67,39,1,-208,-47
세전계속사업이익,-75,7,257,-208,634
당기순이익,-65,67,97,-104,470
  당기순이익(지배),-65,67,97,-104,470
  당기순이익(비지배),,,,,
자산총계,"3,243","3,344","2,877","2,672","3,084"
부채총계,"1,314","1,375",828,710,641
자본총계,"1,928","1,969","2,049","1,962","2,443"
  자본총계(지배),"1,928","1,969","2,049","1,962","2,443"
  자본총계(비지배),,,,,
자본금,"1,012","1,012","1,012","1,012","1,012"
영업활동현금흐름,81,-143,312,53,34
투자활동현금흐름,-178,10,362,72,-169
재무활동현금흐름,68,100,-513,-34,4
CAPEX,49,58,14,6,96
FCF,32,-201,298,47,-63
이자발생부채,794,891,478,381,408
영업이익률,-2.35,1.23,0.05,-12.37,-3.50
순이익률,-2.28,2.09,3.93,-6.17,34.59
ROE(%),-3.32,3.43,4.81,-5.16,21.32
ROA(%),-2.08,2.03,3.11,-3.73,16.32
부채비율,68.15,69.86,40.43,36.16,26.26
자본유보율,88.31,94.10,103.61,93.17,139.54
EPS(원),-32,33,48,-51,232
PER(배),N/A,22.30,18.93,N/A,2.95
BPS(원),953,973,"1,012",969,"1,207"
PBR(배),0.97,0.76,0.89,0.62,0.57
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"202,424,960","202,424,960","202,424,960","202,424,960","202,424,960"
