주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,640","2,720","2,524","2,604","2,746"
영업이익,148,147,130,153,97
영업이익(발표기준),148,147,130,153,97
세전계속사업이익,291,323,-71,209,116
당기순이익,238,242,-59,157,91
  당기순이익(지배),238,242,-59,157,91
  당기순이익(비지배),,,,,
자산총계,"2,759","2,900","2,372","2,180","4,114"
부채총계,792,824,686,541,"1,456"
자본총계,"1,968","2,076","1,686","1,639","2,658"
  자본총계(지배),"1,968","2,076","1,686","1,639","2,658"
  자본총계(비지배),,,,,
자본금,82,82,82,82,130
영업활동현금흐름,62,371,-45,74,227
투자활동현금흐름,57,-350,-3,112,836
재무활동현금흐름,-25,-34,-63,-164,-146
CAPEX,1,8,7,4,3
FCF,61,363,-52,70,223
이자발생부채,0,7,11,8,153
영업이익률,5.60,5.40,5.13,5.88,3.52
순이익률,9.00,8.91,-2.34,6.02,3.31
ROE(%),12.75,11.99,-3.13,9.42,4.23
ROA(%),9.21,8.57,-2.24,6.88,2.89
부채비율,40.23,39.69,40.68,33.00,54.77
자본유보율,"2,373.51","2,499.11","2,359.34","2,012.41","2,086.86"
EPS(원),"1,443","1,473",-358,952,527
PER(배),10.11,6.46,N/A,11.03,23.14
BPS(원),"11,953","12,614","10,245","10,866","11,102"
PBR(배),1.22,0.75,1.06,0.97,1.10
현금DPS(원),250,350,350,400,450
현금배당수익률,1.71,3.68,3.21,3.81,3.69
현금배당성향(%),17.32,23.77,-97.70,38.51,118.51
발행주식수(보통주),"16,460,000","16,460,000","16,460,000","16,460,000","25,957,601"
