주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"60,291","60,782","62,843","49,301","53,261","54,827","60,683","65,799"
영업이익,"7,315","5,495","4,982","1,507","3,562","4,338","5,611","6,660"
영업이익(발표기준),"7,315","5,495","4,982","1,507","3,562",,,
세전계속사업이익,"6,983","5,348","4,314",313,"4,296","4,626","5,975","7,067"
당기순이익,"4,895","3,763","2,824",220,"2,920","3,320","4,272","5,049"
  당기순이익(지배),"2,026","1,423","1,337",104,"1,800","1,875","2,404","2,828"
  당기순이익(비지배),"2,869","2,340","1,487",117,"1,120",,,
자산총계,"73,352","73,874","82,814","77,887","80,381","82,427","86,628","91,795"
부채총계,"14,033","11,449","18,012","15,167","15,625","15,421","15,885","16,384"
자본총계,"59,320","62,425","64,801","62,720","64,756","67,008","70,744","75,410"
  자본총계(지배),"29,973","31,188","33,673","32,495","33,065","34,502","36,714","39,539"
  자본총계(비지배),"29,347",,"31,128","30,225","31,691",,,
자본금,445,445,480,480,480,480,480,480
영업활동현금흐름,"5,897","7,307","8,302","6,660","7,626","5,755","7,014","7,401"
투자활동현금흐름,"-2,435","-5,404","-4,333","-4,301","-8,092","-2,152","-2,616","-2,779"
재무활동현금흐름,-873,"-1,024","-2,874","-4,369","-2,621","-1,006",-894,-898
CAPEX,"8,466","4,369","2,742","1,950",994,"1,244","1,527","1,705"
FCF,"-2,568","2,938","5,560","4,710","6,632","4,376","5,286","5,511"
이자발생부채,"2,225","2,141","8,140","5,941","4,793",,,
영업이익률,12.13,9.04,7.93,3.06,6.69,7.91,9.25,10.12
순이익률,8.12,6.19,4.49,0.45,5.48,6.05,7.04,7.67
ROE(%),6.95,4.65,4.12,0.31,5.49,5.55,6.75,7.42
ROA(%),6.79,5.11,3.61,0.27,3.69,4.08,5.05,5.66
부채비율,23.66,18.34,27.80,24.18,24.13,23.01,22.45,21.73
자본유보율,"7,014.91","7,292.10","7,355.32","7,107.15","7,200.87",,,
EPS(원),"2,279","1,600","1,498",108,"1,875","1,953","2,504","2,946"
PER(배),61.72,45.32,55.21,507.65,23.65,22.84,17.81,15.14
BPS(원),"35,986","37,446","37,530","36,218","36,853","38,454","40,919","44,067"
PBR(배),3.91,1.94,2.20,1.52,1.20,1.16,1.09,1.01
현금DPS(원),360,310,300,230,450,475,500,525
현금배당수익률,0.26,0.43,0.36,0.42,1.01,1.07,1.12,1.18
현금배당성향(%),14.81,18.17,22.98,234.68,23.30,20.89,17.15,15.31
발행주식수(보통주),"82,458,180","82,458,180","82,458,180","82,458,180","82,458,180",,,
