주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,117","1,705","2,143","1,617","2,262"
영업이익,110,-52,11,3,146
영업이익(발표기준),110,-52,11,3,146
세전계속사업이익,88,-79,4,-12,139
당기순이익,84,-72,0,-13,115
  당기순이익(지배),84,-72,0,-13,115
  당기순이익(비지배),,,,,
자산총계,"2,453","2,330","2,343","2,397","2,597"
부채총계,"1,092","1,046","1,067","1,136","1,219"
자본총계,"1,361","1,284","1,277","1,260","1,378"
  자본총계(지배),"1,361","1,284","1,277","1,260","1,378"
  자본총계(비지배),,,,,
자본금,100,100,100,100,100
영업활동현금흐름,-18,131,-24,28,6
투자활동현금흐름,78,-6,-14,-79,-68
재무활동현금흐름,-26,-79,52,44,62
CAPEX,18,26,11,67,149
FCF,-36,105,-36,-39,-143
이자발생부채,757,682,749,786,855
영업이익률,5.17,-3.05,0.52,0.18,6.47
순이익률,3.95,-4.20,0.02,-0.78,5.09
ROE(%),,-5.42,0.03,-0.99,8.72
ROA(%),,-2.99,0.01,-0.53,4.61
부채비율,80.24,81.47,83.55,90.14,88.43
자본유보율,"1,255.55","1,174.02","1,171.12","1,156.57","1,269.21"
EPS(원),419,-358,2,-63,576
PER(배),5.35,N/A,"1,214.37",N/A,4.80
BPS(원),"6,808","6,422","6,386","6,305","6,894"
PBR(배),0.33,0.42,0.30,0.31,0.40
현금DPS(원),35,0,10,10,40
현금배당수익률,1.56,0.00,0.52,0.52,1.45
현금배당성향(%),8.36,0.00,633.89,-15.88,6.95
발행주식수(보통주),"19,999,440","19,999,440","19,999,440","19,999,440","19,999,440"
