주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"277,902","243,366","234,756","242,616","298,780","285,386","289,078","306,055"
영업이익,"24,616",929,"-13,594",-365,"22,306","9,153","14,034","17,945"
영업이익(발표기준),"24,616",929,"-13,594",-365,"22,306",,,
세전계속사업이익,"23,326",-914,"-33,442","-6,024","17,189","7,058","11,406","15,266"
당기순이익,"19,371","-1,794","-28,721",-761,"13,335","5,513","9,087","12,276"
  당기순이익(지배),"18,028","-2,072","-28,297",-949,"11,862","5,358","8,553","11,801"
  당기순이익(비지배),"1,343",278,-424,187,"1,474",,,
자산총계,"291,597","331,757","355,746","350,660","381,545","374,942","389,322","403,046"
부채총계,"141,782","182,895","230,863","223,346","233,920","222,429","227,460","226,891"
자본총계,"149,815","148,862","124,883","127,314","147,625","152,513","161,862","176,155"
  자본총계(지배),"143,735","139,792","113,405","113,955","131,189","136,334","145,238","159,864"
  자본총계(비지배),"6,080",,"11,478","13,359","16,436",,,
자본금,"17,891","17,891","17,891","17,891","17,891","17,890","17,890","18,077"
영업활동현금흐름,"67,642","44,841","27,065","22,788","57,534","55,065","58,659","58,888"
투자활동현금흐름,"-64,811","-76,753","-67,554","-23,112","-42,631","-49,206","-44,893","-45,729"
재무활동현금흐름,"8,622","29,529","49,879","9,318","-24,661","-3,098","3,144",591
CAPEX,"65,924","79,422","69,270","25,954","31,414","48,459","44,541","41,026"
FCF,"1,718","-34,581","-42,204","-3,166","26,120","8,247","15,129","25,528"
이자발생부채,"56,031","85,588","135,694","141,522","127,481",,,
영업이익률,8.86,0.38,-5.79,-0.15,7.47,3.21,4.86,5.86
순이익률,6.97,-0.74,-12.23,-0.31,4.46,1.93,3.14,4.01
ROE(%),13.19,-1.46,-22.35,-0.83,9.68,4.01,6.08,7.74
ROA(%),7.17,-0.58,-8.36,-0.22,3.64,1.46,2.38,3.10
부채비율,94.64,122.86,184.86,175.43,158.46,145.84,140.53,128.80
자본유보율,719.51,698.18,545.22,546.08,603.25,,,
EPS(원),"5,038",-579,"-7,908",-265,"3,315","1,497","2,390","3,298"
PER(배),5.93,N/A,N/A,N/A,7.42,11.32,7.09,5.14
BPS(원),"40,170","39,068","31,694","31,847","36,664","38,102","40,590","44,678"
PBR(배),0.74,0.46,0.51,0.58,0.67,0.44,0.42,0.38
현금DPS(원),500,0,0,0,650,524,541,604
현금배당수익률,1.67,0.00,0.00,0.00,2.64,3.09,3.19,3.56
현금배당성향(%),9.92,0.00,0.00,0.00,19.61,34.98,22.65,18.30
발행주식수(보통주),"357,815,700","357,815,700","357,815,700","357,815,700","357,815,700",,,
