주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,497","13,049","12,035","4,088","3,953"
영업이익,"1,153","1,088",-39,"-2,211","-1,952"
영업이익(발표기준),"1,153","1,088",-39,"-2,211","-1,952"
세전계속사업이익,"2,676",81,"-2,635","-3,341","-1,456"
당기순이익,"2,294",-128,"-2,606","-3,415",-357
  당기순이익(지배),"2,222",-359,"-2,444","-2,698",172
  당기순이익(비지배),72,231,-162,-717,-529
자산총계,"27,758","28,501","26,937","34,886","37,547"
부채총계,"10,623","11,261","12,730","18,243","19,305"
자본총계,"17,135","17,239","14,207","16,643","18,242"
  자본총계(지배),"15,252","15,220","12,468","15,140","16,001"
  자본총계(비지배),"1,883","2,020","1,739","1,502","2,242"
자본금,"1,493","1,493","1,493","1,670","1,682"
영업활동현금흐름,"1,644",782,"1,306","-1,869",-463
투자활동현금흐름,"-3,130","-2,824","2,138","-8,782",-700
재무활동현금흐름,"3,140",543,"-3,008","10,489","1,120"
CAPEX,169,71,28,12,26
FCF,"1,475",710,"1,278","-1,881",-489
이자발생부채,"6,347","7,314","8,892","14,481","15,302"
영업이익률,10.03,8.34,-0.32,-54.09,-49.38
순이익률,19.96,-0.98,-21.65,-83.54,-9.03
ROE(%),17.56,-2.36,-17.65,-19.55,1.11
ROA(%),9.49,-0.46,-9.40,-11.05,-0.99
부채비율,61.99,65.32,89.60,109.62,105.83
자본유보율,570.15,516.83,373.51,466.54,505.18
EPS(원),"3,722",-602,"-4,093","-4,476",257
PER(배),4.92,N/A,N/A,N/A,238.96
BPS(원),"25,547","25,493","20,884","22,668","23,786"
PBR(배),0.72,1.17,1.92,2.78,2.58
현금DPS(원),125,300,255,0,
현금배당수익률,0.68,1.01,0.64,0.00,
현금배당성향(%),3.36,-49.87,-6.23,0.00,
발행주식수(보통주),"59,170,458","59,170,458","59,170,458","66,262,510","66,738,873"
