주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,995","12,828","20,684","36,864","49,315"
영업이익,762,725,"1,180","2,430","4,672"
영업이익(발표기준),762,725,"1,180","2,430","4,672"
세전계속사업이익,570,499,"2,632","2,114","3,783"
당기순이익,102,278,"2,193","1,547","2,820"
  당기순이익(지배),42,34,961,432,744
  당기순이익(비지배),60,244,"1,232","1,115","2,076"
자산총계,"14,807","15,086","41,515","43,235","48,849"
부채총계,"9,029","9,044","28,000","28,159","30,974"
자본총계,"5,778","6,042","13,516","15,077","17,875"
  자본총계(지배),"2,433","2,472","3,411","3,822","4,738"
  자본총계(비지배),"3,345",,"10,105","11,255","13,137"
자본금,642,646,674,674,716
영업활동현금흐름,"1,895",585,"1,467","3,103","1,474"
투자활동현금흐름,"-1,378",-452,"2,465","-1,829","-1,464"
재무활동현금흐름,189,-16,"-2,440","-2,172","1,248"
CAPEX,207,227,511,"1,006","1,023"
FCF,"1,688",358,957,"2,097",451
이자발생부채,"4,356","4,356","17,993","16,993","18,805"
영업이익률,6.93,5.65,5.70,6.59,9.47
순이익률,0.93,2.16,10.60,4.20,5.72
ROE(%),1.88,1.37,32.69,11.94,17.39
ROA(%),0.74,1.86,7.75,3.65,6.12
부채비율,156.27,149.70,207.16,186.77,173.28
자본유보율,337.52,344.07,470.48,528.02,637.85
EPS(원),362,270,"7,569","3,319","5,389"
PER(배),67.63,64.56,1.59,7.19,5.71
BPS(원),"20,013","20,170","26,621","29,528","34,343"
PBR(배),1.22,0.86,0.45,0.81,0.90
현금DPS(원),350,350,350,400,500
현금배당수익률,1.43,2.01,2.92,1.68,1.63
현금배당성향(%),100.25,127.92,4.66,11.99,9.27
발행주식수(보통주),"12,373,409","12,455,526","13,013,232","13,013,232","13,866,096"
