주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,708,739,523,604,"1,216"
영업이익,-51,-85,-64,-126,-39
영업이익(발표기준),-51,-85,-64,-126,-39
세전계속사업이익,-90,-145,-54,-511,-209
당기순이익,-87,-163,-166,-678,-196
  당기순이익(지배),-87,-156,-153,-674,-196
  당기순이익(비지배),0,-7,-13,-4,0
자산총계,870,"1,112","1,198",709,"1,368"
부채총계,602,348,442,514,"1,035"
자본총계,268,764,756,195,333
  자본총계(지배),255,747,763,190,328
  자본총계(비지배),14,,-7,5,5
자본금,76,185,215,227,293
영업활동현금흐름,-40,-93,-77,-57,7
투자활동현금흐름,-241,-158,-83,-270,79
재무활동현금흐름,322,351,81,238,137
CAPEX,17,14,6,10,6
FCF,-57,-107,-83,-68,1
이자발생부채,505,243,211,391,264
영업이익률,-7.25,-11.43,-12.32,-20.80,-3.21
순이익률,-12.35,-22.06,-31.63,-112.23,-16.14
ROE(%),-29.57,-31.09,-20.27,-141.53,-75.72
ROA(%),-11.91,-16.46,-14.33,-71.12,-18.90
부채비율,224.05,45.49,58.42,263.87,310.81
자본유보율,230.58,301.48,245.45,-29.67,2.96
EPS(원),-573,-783,-368,"-1,543",-354
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,670","2,020","1,774",419,559
PBR(배),2.14,2.48,1.23,5.58,3.16
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"15,249,884","36,959,438","43,010,106","45,310,327","58,677,244"
