주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,013","5,382","5,421","3,756","4,585"
영업이익,197,254,219,253,222
영업이익(발표기준),197,254,219,253,222
세전계속사업이익,165,226,211,196,247
당기순이익,117,153,153,90,173
  당기순이익(지배),117,153,153,90,173
  당기순이익(비지배),0,0,0,0,0
자산총계,"6,037","6,328","5,037","5,304","5,649"
부채총계,"4,818","5,024","3,608","3,850","4,037"
자본총계,"1,219","1,304","1,429","1,453","1,612"
  자본총계(지배),"1,219","1,304","1,429","1,453","1,611"
  자본총계(비지배),0,,0,0,0
자본금,176,176,176,176,176
영업활동현금흐름,515,-420,198,110,-63
투자활동현금흐름,-152,17,118,120,5
재무활동현금흐름,-36,12,-164,-92,-19
CAPEX,26,26,25,16,15
FCF,490,-446,173,94,-78
이자발생부채,47,99,69,94,217
영업이익률,3.93,4.72,4.04,6.73,4.85
순이익률,2.33,2.84,2.82,2.41,3.77
ROE(%),8.71,12.11,11.17,6.27,11.29
ROA(%),2.10,2.47,2.69,1.75,3.16
부채비율,395.31,385.21,252.44,264.94,250.51
자본유보율,652.38,702.30,767.81,793.40,870.09
EPS(원),705,922,921,546,"1,044"
PER(배),14.62,8.16,7.11,10.45,6.75
BPS(원),"7,519","8,046","8,816","8,965","9,942"
PBR(배),1.37,0.94,0.74,0.64,0.71
현금DPS(원),250,250,300,300,350
현금배당수익률,2.43,3.32,4.58,5.26,4.96
현금배당성향(%),34.71,26.52,31.87,53.79,32.79
발행주식수(보통주),"16,567,409","16,567,409","16,567,409","16,567,409","16,567,409"
