주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,442,421,418,401,443
영업이익,-68,-32,-2,-13,-40
영업이익(발표기준),-68,-32,-2,-13,-40
세전계속사업이익,-128,-43,-32,-23,-40
당기순이익,-128,-43,-32,-23,-41
  당기순이익(지배),-129,-43,-32,-21,-39
  당기순이익(비지배),0,0,-1,-2,-2
자산총계,621,643,604,550,669
부채총계,617,450,442,412,493
자본총계,4,193,162,138,176
  자본총계(지배),-39,149,118,97,129
  자본총계(비지배),,,43,41,48
자본금,48,105,105,105,105
영업활동현금흐름,43,1,-17,-14,-11
투자활동현금흐름,-27,-21,5,-8,-21
재무활동현금흐름,-13,56,-15,14,35
CAPEX,26,21,25,14,24
FCF,16,-20,-41,-28,-35
이자발생부채,379,213,201,213,253
영업이익률,-15.40,-7.57,-0.53,-3.13,-8.99
순이익률,-29.05,-10.15,-7.71,-5.73,-9.30
ROE(%),-669.50,-77.53,-23.62,-19.35,-34.76
ROA(%),-19.70,-6.76,-5.17,-3.98,-6.76
부채비율,"15,762.67",233.79,273.90,297.76,279.33
자본유보율,-418.52,-77.53,-98.02,-117.94,-150.23
EPS(원),"-2,705",-420,-302,-200,-375
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),-811,"1,422","1,132",931,"1,230"
PBR(배),N/A,1.58,2.28,4.23,3.28
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"4,757,940","10,457,940","10,457,940","10,457,940","10,457,940"
