주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,128","7,094","6,468","6,092","6,816"
영업이익,288,"1,166",947,646,544
영업이익(발표기준),288,"1,166",947,646,544
세전계속사업이익,352,"1,215",965,603,785
당기순이익,272,984,723,457,604
  당기순이익(지배),273,793,558,424,541
  당기순이익(비지배),-2,192,165,33,63
자산총계,"7,258","7,468","7,686","8,091","8,460"
부채총계,"3,102","2,403","1,948","2,096","2,192"
자본총계,"4,156","5,065","5,738","5,995","6,268"
  자본총계(지배),"2,753","3,644","4,184","4,547","5,020"
  자본총계(비지배),"1,403",,"1,553","1,447","1,248"
자본금,201,201,201,201,201
영업활동현금흐름,191,"1,373","1,044",982,207
투자활동현금흐름,-598,-657,-636,-656,-37
재무활동현금흐름,418,-737,-406,-118,-294
CAPEX,240,349,163,346,167
FCF,-48,"1,024",881,636,40
이자발생부채,"1,836","1,221",861,975,"1,030"
영업이익률,5.61,16.44,14.64,10.61,7.98
순이익률,5.30,13.88,11.17,7.50,8.87
ROE(%),10.37,24.79,14.26,9.72,11.31
ROA(%),4.99,13.37,9.54,5.79,7.30
부채비율,74.65,47.44,33.95,34.97,34.96
자본유보율,"1,265.80","1,708.28","1,977.29","2,213.89","2,555.20"
EPS(원),"7,032","19,674","13,849","10,529","13,429"
PER(배),4.96,3.01,4.30,6.06,6.38
BPS(원),"68,314","90,415","103,836","118,786","139,181"
PBR(배),0.51,0.66,0.57,0.54,0.62
현금DPS(원),375,750,625,625,"1,250"
현금배당수익률,1.08,1.26,1.05,0.98,1.46
현금배당성향(%),5.53,3.81,4.51,5.64,8.33
발행주식수(보통주),"4,029,782","4,029,782","4,029,782","4,029,782","4,029,782"
