주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,733","3,455","4,222","3,075","2,629"
영업이익,112,-190,18,-680,-224
영업이익(발표기준),112,-190,18,-680,-224
세전계속사업이익,97,-143,-115,"-1,064",-455
당기순이익,88,-117,-97,-978,-434
  당기순이익(지배),82,-119,-112,-883,-433
  당기순이익(비지배),6,2,15,-96,0
자산총계,"3,722","3,881","4,337","2,548","1,938"
부채총계,676,693,"1,769",980,792
자본총계,"3,045","3,188","2,568","1,568","1,147"
  자본총계(지배),"3,034","3,188","2,475","1,568","1,138"
  자본총계(비지배),11,,93,1,9
자본금,124,135,135,135,135
영업활동현금흐름,40,-395,52,-82,44
투자활동현금흐름,"-1,103",306,454,20,13
재무활동현금흐름,"1,016",0,-282,-107,-198
CAPEX,50,75,101,56,58
FCF,-10,-471,-49,-138,-14
이자발생부채,0,29,"1,118",530,306
영업이익률,3.01,-5.49,0.43,-22.11,-8.51
순이익률,2.36,-3.38,-2.30,-31.81,-16.49
ROE(%),3.26,-3.83,-3.97,-43.66,-32.04
ROA(%),2.70,-3.08,-2.36,-28.42,-19.33
부채비율,22.21,21.73,68.89,62.48,69.04
자본유보율,"2,372.93","2,277.83","2,220.27","1,564.04","1,249.21"
EPS(원),464,-478,-416,"-3,265","-1,603"
PER(배),35.81,N/A,N/A,N/A,N/A
BPS(원),"12,354","11,909","9,464","6,026","4,373"
PBR(배),1.34,0.92,1.08,1.23,1.49
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,823,163","27,033,459","27,033,459","27,033,459","27,033,459"
