주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"69,318","74,238","80,276","78,675","79,926",,,
영업이익,"1,975","1,105",-941,703,"1,343",,,
영업이익(발표기준),"1,975","1,105",-941,703,"1,343",,,
세전계속사업이익,"1,939","1,131",-949,710,"1,396",,,
당기순이익,"1,476",818,-691,482,949,,,
  당기순이익(지배),"1,476",818,-662,613,"1,220",,,
  당기순이익(비지배),,,-29,-130,-271,,,
자산총계,"148,906","167,339","182,572","195,183","202,850",,,
부채총계,"137,062","153,183","167,928","178,117","188,254",,,
자본총계,"11,843","14,156","14,643","17,067","14,596",,,
  자본총계(지배),"11,843","14,156","14,188","16,799","14,178",,,
  자본총계(비지배),,,455,268,418,,,
자본금,"5,837","5,837","5,837","5,837","5,837",,,
영업활동현금흐름,"9,386","7,107","18,711","15,202","12,387",,,
투자활동현금흐름,"-10,642","-12,223","-16,212","-15,481","-11,987",,,
재무활동현금흐름,"1,752","5,156","-1,307",-439,-51,,,
CAPEX,123,313,118,,,,,
FCF,,,,,,,,
이자발생부채,"2,174","5,664","4,768","4,771","4,774",,,
영업이익률,2.85,1.49,-1.17,0.89,1.68,,,
순이익률,2.13,1.10,-0.86,0.61,1.19,,,
ROE(%),14.27,6.29,-4.87,3.11,6.13,,,
ROA(%),1.05,0.52,-0.40,0.26,0.48,,,
부채비율,"1,157.32","1,082.14","1,146.81","1,043.66","1,289.78",,,
자본유보율,102.90,142.52,150.87,192.39,150.15,,,
EPS(원),"1,551",700,-567,525,"1,045",,,
PER(배),5.25,8.44,N/A,7.31,3.55,,,
BPS(원),"10,145","12,126","12,154","14,390","12,157",,,
PBR(배),0.80,0.49,0.23,0.27,0.31,,,
현금DPS(원),150,130,0,0,,102,108,187
현금배당수익률,1.84,2.20,0.00,0.00,,2.13,2.23,3.87
현금배당성향(%),11.86,18.56,0.00,0.00,,,,
발행주식수(보통주),"116,738,915","116,738,915","116,738,915","116,738,915","116,738,915",,,
