주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,268","1,094",993,810,600
영업이익,153,99,-70,-162,-116
영업이익(발표기준),153,99,-70,-162,-116
세전계속사업이익,55,-64,-631,-147,-82
당기순이익,26,-99,-663,-182,-101
  당기순이익(지배),25,-101,-662,-182,-101
  당기순이익(비지배),1,2,-1,0,0
자산총계,"2,551","2,313","1,658","1,463","2,386"
부채총계,274,267,290,277,"1,204"
자본총계,"2,277","2,046","1,369","1,187","1,182"
  자본총계(지배),"2,261","2,028","1,364","1,182","1,149"
  자본총계(비지배),16,,5,4,33
자본금,726,731,731,731,731
영업활동현금흐름,618,405,406,399,158
투자활동현금흐름,-509,-571,-174,-535,"-1,207"
재무활동현금흐름,10,-149,-21,-21,926
CAPEX,28,11,2,1,220
FCF,590,394,404,398,-62
이자발생부채,20,0,81,100,"1,048"
영업이익률,12.10,9.07,-7.09,-20.02,-19.40
순이익률,2.08,-9.04,-66.75,-22.52,-16.83
ROE(%),1.12,-4.71,-39.04,-14.32,-8.70
ROA(%),1.03,-4.07,-33.38,-11.69,-5.25
부채비율,12.01,13.05,21.16,23.31,101.87
자본유보율,216.53,182.20,91.44,66.65,61.68
EPS(원),17,-69,-453,-125,-69
PER(배),146.39,N/A,N/A,N/A,N/A
BPS(원),"1,586","1,412",950,823,800
PBR(배),1.60,1.32,1.84,1.96,1.84
현금DPS(원),0,104,0,0,
현금배당수익률,0.00,5.59,0.00,0.00,
현금배당성향(%),0.00,-147.94,0.00,0.00,
발행주식수(보통주),"145,153,497","146,235,748","146,235,748","146,235,748","146,235,748"
