주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"18,899","18,856","20,351","22,563","22,029","23,775","24,821","25,944"
영업이익,872,904,882,"1,985","1,741","2,121","2,364","3,034"
영업이익(발표기준),872,904,882,"1,985","1,741",,,
세전계속사업이익,397,420,4,"1,236","1,032","1,611","1,859","2,596"
당기순이익,127,223,-424,866,718,"1,137","1,326","1,912"
  당기순이익(지배),127,222,-423,867,717,"1,181","1,355","1,912"
  당기순이익(비지배),1,0,0,-1,0,,,
자산총계,"35,076","34,281","32,709","32,978","36,311","35,153","36,050","39,444"
부채총계,"22,901","22,658","22,377","22,235","25,379","23,578","23,660","25,360"
자본총계,"12,175","11,624","10,332","10,743","10,932","11,575","12,391","14,084"
  자본총계(지배),"12,168","11,618","10,325","10,738","10,926","11,568","12,381","14,062"
  자본총계(비지배),7,,7,5,5,,,
자본금,"3,688","3,688","3,688","3,688","3,688","3,689","3,689","3,688"
영업활동현금흐름,"3,449","1,410",283,"3,828","6,223","2,798","3,493","3,406"
투자활동현금흐름,"-1,042","-1,014",-660,"-1,411","-3,165","-1,561","-1,366","-1,056"
재무활동현금흐름,"-1,058",-387,"-1,116","-1,166","-1,013","-1,006",-911,"-1,764"
CAPEX,923,"1,193","1,607","1,512","1,343","1,360","1,359","1,050"
FCF,"2,526",217,"-1,325","2,316","4,880",953,"1,774","2,154"
이자발생부채,"10,475","10,652","11,715","11,019","10,648",,,
영업이익률,4.62,4.80,4.34,8.80,7.90,8.92,9.53,11.69
순이익률,0.67,1.18,-2.08,3.84,3.26,4.78,5.34,7.37
ROE(%),1.01,1.87,-3.86,8.23,6.62,10.50,11.31,14.46
ROA(%),0.37,0.64,-1.27,2.64,2.07,3.18,3.72,5.06
부채비율,188.10,194.92,216.58,206.98,232.16,203.70,190.95,180.05
자본유보율,254.67,240.09,202.85,214.28,220.09,,,
EPS(원),178,312,-594,"1,216","1,007","1,658","1,901","2,682"
PER(배),135.43,53.17,N/A,26.18,29.95,21.42,18.68,13.24
BPS(원),"17,437","16,648","14,796","15,388","15,657","16,577","17,742","20,152"
PBR(배),1.38,1.00,1.96,2.07,1.93,2.14,2.00,1.76
현금DPS(원),800,800,700,750,800,806,822,775
현금배당수익률,3.32,4.82,2.41,2.35,2.65,2.27,2.32,2.18
현금배당성향(%),440.64,251.17,-115.48,60.43,77.90,47.82,42.57,28.43
발행주식수(보통주),"70,133,611","70,133,611","70,133,611","70,133,611","70,133,611",,,
