주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,121",911,"1,083","1,074","1,015"
영업이익,-32,-184,-51,-31,-45
영업이익(발표기준),-32,-184,-51,-31,-45
세전계속사업이익,44,-316,-212,-420,-84
당기순이익,41,-300,-216,-430,-97
  당기순이익(지배),41,-300,-216,-430,-97
  당기순이익(비지배),,,,,
자산총계,"2,021","1,942","1,948","1,132","1,185"
부채총계,758,867,922,813,309
자본총계,"1,263","1,074","1,026",319,876
  자본총계(지배),"1,263","1,074","1,026",319,876
  자본총계(비지배),,,,,
자본금,262,283,291,292,796
영업활동현금흐름,-39,-21,-214,-150,-61
투자활동현금흐름,-256,-299,-104,114,71
재무활동현금흐름,397,423,55,16,188
CAPEX,22,32,17,5,8
FCF,-60,-53,-231,-155,-68
이자발생부채,504,668,639,468,49
영업이익률,-2.89,-20.21,-4.71,-2.87,-4.46
순이익률,3.67,-32.91,-19.97,-40.08,-9.51
ROE(%),4.44,-25.65,-20.59,-64.02,-16.18
ROA(%),2.70,-15.13,-11.12,-27.96,-8.34
부채비율,60.04,80.72,89.85,255.08,35.34
자본유보율,226.23,179.58,144.69,17.26,13.20
EPS(원),164,"-1,076",-748,"-1,473",-68
PER(배),56.23,N/A,N/A,N/A,N/A
BPS(원),"4,827","3,802","3,527","1,090",550
PBR(배),1.91,3.82,2.77,2.24,4.44
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"26,155,821","28,264,718","29,085,696","29,235,637","159,235,637"
