주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,491,480,398,313,318
영업이익,-64,-84,-163,-73,-81
영업이익(발표기준),-64,-84,-163,-73,-81
세전계속사업이익,-66,-85,-162,-5,-74
당기순이익,-57,-69,-136,-42,-75
  당기순이익(지배),-57,-69,-136,-42,-75
  당기순이익(비지배),,,,,
자산총계,672,683,605,468,413
부채총계,163,254,310,212,228
자본총계,509,429,295,255,186
  자본총계(지배),509,429,295,255,186
  자본총계(비지배),,,,,
자본금,60,60,60,60,60
영업활동현금흐름,-30,-96,-107,3,-32
투자활동현금흐름,-46,-3,6,114,22
재무활동현금흐름,58,98,81,-115,6
CAPEX,6,4,4,2,4
FCF,-36,-100,-111,2,-36
이자발생부채,73,180,262,147,154
영업이익률,-13.01,-17.41,-41.05,-23.44,-25.48
순이익률,-11.62,-14.31,-34.18,-13.47,-23.44
ROE(%),-10.39,-14.65,-37.57,-15.33,-33.81
ROA(%),-8.42,-10.14,-21.12,-7.87,-16.92
부채비율,31.95,59.29,104.92,83.25,122.63
자본유보율,710.86,582.41,356.70,288.38,163.76
EPS(원),"-4,752","-5,725","-11,334","-3,518","-6,211"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"42,431","36,173","24,994","21,599","15,717"
PBR(배),0.59,0.53,0.73,0.85,2.32
현금DPS(원),500,0,0,,
현금배당수익률,2.01,0.00,0.00,,
현금배당성향(%),-10.52,0.00,0.00,0.00,
발행주식수(보통주),"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000"
