주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,011","1,976","2,025","1,528","1,487"
영업이익,16,20,-16,-200,-221
영업이익(발표기준),16,20,-16,-200,-221
세전계속사업이익,8,3,-32,-217,-201
당기순이익,8,2,-32,-217,-201
  당기순이익(지배),8,2,-32,-217,-201
  당기순이익(비지배),,,,,
자산총계,"1,421","1,381","1,494","1,386","1,253"
부채총계,756,718,867,975,873
자본총계,665,663,627,412,379
  자본총계(지배),665,663,627,412,379
  자본총계(비지배),,,,,
자본금,295,295,295,295,354
영업활동현금흐름,19,34,103,-6,-42
투자활동현금흐름,3,-38,-53,-39,46
재무활동현금흐름,-39,-4,-56,70,50
CAPEX,33,28,39,43,32
FCF,-14,6,64,-50,-75
이자발생부채,238,246,474,598,529
영업이익률,0.81,1.02,-0.78,-13.10,-14.88
순이익률,0.38,0.11,-1.60,-14.19,-13.53
ROE(%),1.16,0.34,-5.02,-41.73,-50.83
ROA(%),0.51,0.16,-2.25,-15.05,-15.24
부채비율,113.62,108.38,138.41,236.60,230.18
자본유보율,130.52,129.73,117.52,44.62,11.34
EPS(원),13,4,-55,-368,-333
PER(배),80.61,591.83,N/A,N/A,N/A
BPS(원),"1,128","1,125","1,063",699,537
PBR(배),0.93,2.02,2.23,2.14,2.44
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"58,932,995","58,932,995","58,932,995","58,932,995","70,712,995"
