주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,399","6,215","6,749","6,943","8,794"
영업이익,8,15,90,3,216
영업이익(발표기준),8,15,90,3,216
세전계속사업이익,-117,-93,3,-97,163
당기순이익,-98,-63,5,-92,105
  당기순이익(지배),-95,-58,14,-76,121
  당기순이익(비지배),-3,-5,-9,-16,-16
자산총계,"4,216","4,123","4,034","4,058","5,036"
부채총계,"2,525","2,293","2,019","2,202","2,921"
자본총계,"1,691","1,829","2,016","1,856","2,115"
  자본총계(지배),"1,693","1,836","2,020","1,876","2,163"
  자본총계(비지배),-1,,-4,-20,-48
자본금,317,384,426,426,478
영업활동현금흐름,13,50,301,21,-120
투자활동현금흐름,-56,3,-84,-49,-253
재무활동현금흐름,63,-11,-272,44,300
CAPEX,87,44,77,43,211
FCF,-74,6,223,-22,-331
이자발생부채,"1,618","1,445","1,137","1,260","1,546"
영업이익률,0.13,0.24,1.33,0.04,2.46
순이익률,-1.54,-1.02,0.08,-1.33,1.20
ROE(%),-5.44,-3.31,0.74,-3.91,6.01
ROA(%),-2.30,-1.52,0.13,-2.28,2.31
부채비율,149.26,125.34,100.13,118.62,138.13
자본유보율,461.02,402.85,392.28,380.74,380.81
EPS(원),-150,-78,17,-90,138
PER(배),N/A,N/A,107.07,N/A,21.10
BPS(원),"3,017","2,640","2,595","2,611","2,665"
PBR(배),0.70,0.71,0.71,0.54,1.10
현금DPS(원),0,0,0,0,50
현금배당수익률,0.00,0.00,0.00,0.00,1.71
현금배당성향(%),0.00,0.00,0.00,0.00,33.45
발행주식수(보통주),"63,303,370","76,738,152","85,042,499","85,042,499","95,568,813"
