주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"11,387","12,392","12,743","12,211","15,020","16,157","17,493","18,713"
영업이익,967,"1,182","1,219","1,115","1,357","1,491","1,636","1,791"
영업이익(발표기준),967,"1,182","1,219","1,115","1,357",,,
세전계속사업이익,"1,045","1,287","1,281","1,177","1,240","1,534","1,665","1,839"
당기순이익,757,924,946,843,871,"1,096","1,192","1,312"
  당기순이익(지배),615,768,736,635,659,826,920,"1,005"
  당기순이익(비지배),142,155,209,208,213,,,
자산총계,"16,265","17,409","20,755","20,440","22,016","23,117","24,685","26,846"
부채총계,"9,409","9,991","12,945","12,600","13,668","14,152","14,947","16,108"
자본총계,"6,856","7,418","7,810","7,840","8,348","8,965","9,738","10,738"
  자본총계(지배),"6,723","7,275","7,637","7,693","8,201","8,629","9,207","9,921"
  자본총계(비지배),133,,173,147,147,,,
자본금,100,100,100,100,100,100,100,100
영업활동현금흐름,"1,155",45,"1,364","1,051","1,552","1,355","1,396","1,554"
투자활동현금흐름,350,551,-517,79,-101,-127,-279,-306
재무활동현금흐름,-316,-340,-612,-749,-978,-384,-411,-359
CAPEX,88,87,81,69,66,164,157,131
FCF,"1,067",-42,"1,283",982,"1,486","1,072","1,222","1,339"
이자발생부채,0,0,"1,355","1,184","1,130",,,
영업이익률,8.49,9.54,9.56,9.13,9.04,9.23,9.35,9.57
순이익률,6.64,7.46,7.42,6.90,5.80,6.78,6.81,7.01
ROE(%),9.27,10.98,9.88,8.28,8.29,9.81,10.31,10.51
ROA(%),4.58,5.49,4.96,4.09,4.11,4.86,4.99,5.09
부채비율,137.24,134.68,165.75,160.72,163.74,157.87,153.50,150.01
자본유보율,"6,930.65","7,477.59","7,879.52","8,208.79","8,437.65",,,
EPS(원),"3,074","3,842","3,681","3,174","3,294","4,129","4,599","5,026"
PER(배),23.81,16.47,19.26,18.78,16.82,12.38,11.11,10.17
BPS(원),"33,615","36,374","38,184","38,463","41,003","43,146","46,035","49,606"
PBR(배),2.18,1.74,1.86,1.55,1.35,1.18,1.11,1.03
현금DPS(원),"1,000","1,500","1,500","1,800","1,800","1,875","1,996","2,059"
현금배당수익률,1.37,2.37,2.12,3.02,3.25,3.67,3.91,4.03
현금배당성향(%),32.53,39.04,40.75,56.71,54.64,45.41,43.41,40.97
발행주식수(보통주),"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",,,
