주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"10,282","9,954","9,602","8,612","8,622"
영업이익,382,422,269,52,-50
영업이익(발표기준),382,422,269,52,-50
세전계속사업이익,297,314,330,-29,-66
당기순이익,262,239,212,-27,-29
  당기순이익(지배),218,174,160,-64,-69
  당기순이익(비지배),45,64,52,38,40
자산총계,"11,664","10,858","10,480","10,179","9,830"
부채총계,"6,076","5,150","4,607","4,458","4,060"
자본총계,"5,587","5,707","5,873","5,721","5,770"
  자본총계(지배),"4,572","4,656","4,801","4,642","4,626"
  자본총계(비지배),"1,016",,"1,072","1,079","1,144"
자본금,310,310,310,310,310
영업활동현금흐름,933,"1,199",62,396,144
투자활동현금흐름,-331,-328,-224,-292,-90
재무활동현금흐름,-817,-947,167,-198,-148
CAPEX,479,265,345,153,211
FCF,455,934,-283,243,-67
이자발생부채,"3,023","2,204","2,566","2,380","2,082"
영업이익률,3.71,4.24,2.81,0.61,-0.57
순이익률,2.55,2.40,2.21,-0.31,-0.33
ROE(%),4.80,3.77,3.39,-1.36,-1.49
ROA(%),2.14,2.12,1.99,-0.26,-0.29
부채비율,108.75,90.25,78.44,77.92,70.37
자본유보율,"1,404.45","1,449.84","1,484.11","1,433.43","1,408.43"
EPS(원),351,281,258,-104,-111
PER(배),10.66,13.80,13.13,N/A,N/A
BPS(원),"7,374","7,509","7,743","7,487","7,461"
PBR(배),0.51,0.52,0.44,0.51,0.50
현금DPS(원),115,115,115,100,100
현금배당수익률,3.07,2.97,3.39,2.61,2.68
현금배당성향(%),32.77,40.95,44.49,-96.28,-90.03
발행주식수(보통주),"62,000,000","62,000,000","62,000,000","62,000,000","62,000,000"
