주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"11,111","11,809","11,390","12,528","13,520"
영업이익,698,"1,113","1,057",863,997
영업이익(발표기준),698,"1,113","1,057",863,997
세전계속사업이익,888,"1,273","1,128",883,"1,186"
당기순이익,667,966,784,667,852
  당기순이익(지배),666,966,784,663,843
  당기순이익(비지배),1,0,1,5,9
자산총계,"11,454","12,679","15,107","15,143","16,844"
부채총계,"2,552","2,855","4,560","3,782","4,724"
자본총계,"8,902","9,824","10,547","11,362","12,120"
  자본총계(지배),"8,897","9,820","10,542","11,060","11,801"
  자본총계(비지배),5,,5,301,319
자본금,70,70,70,70,70
영업활동현금흐름,832,"1,416",498,"1,852",116
투자활동현금흐름,-255,"-1,189",-728,-997,"-1,036"
재무활동현금흐름,-247,182,-135,-505,506
CAPEX,468,366,250,355,"1,100"
FCF,364,"1,050",248,"1,497",-984
이자발생부채,"1,173","1,369","3,028","2,276","2,848"
영업이익률,6.29,9.42,9.28,6.89,7.38
순이익률,6.00,8.18,6.88,5.33,6.30
ROE(%),7.76,10.32,7.70,6.13,7.38
ROA(%),5.97,8.00,5.64,4.41,5.33
부채비율,28.67,29.06,43.23,33.28,38.98
자본유보율,"12,737.16","14,054.41","15,105.26","16,012.40","17,049.72"
EPS(원),"4,754","6,897","5,597","4,733","6,022"
PER(배),7.52,5.21,6.66,14.56,12.60
BPS(원),"64,736","71,447","76,699","82,528","88,025"
PBR(배),0.55,0.50,0.49,0.83,0.86
현금DPS(원),400,500,500,500,600
현금배당수익률,1.12,1.39,1.34,0.73,0.79
현금배당성향(%),8.26,7.12,8.77,10.11,9.54
발행주식수(보통주),"14,000,000","14,000,000","14,000,000","14,000,000","14,000,000"
