주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,016","1,126","1,319","1,235","1,371"
영업이익,22,29,81,42,29
영업이익(발표기준),22,29,81,42,29
세전계속사업이익,-21,47,73,59,67
당기순이익,-20,27,71,45,59
  당기순이익(지배),-20,26,80,47,58
  당기순이익(비지배),-1,1,-9,-1,0
자산총계,"1,527","1,518","1,567","1,659","1,699"
부채총계,561,531,513,561,548
자본총계,966,987,"1,054","1,098","1,151"
  자본총계(지배),881,901,977,"1,023","1,077"
  자본총계(비지배),79,,77,74,74
자본금,217,217,217,217,217
영업활동현금흐름,66,-38,205,53,-25
투자활동현금흐름,-89,-30,-245,-26,94
재무활동현금흐름,54,15,25,3,-69
CAPEX,166,27,6,41,8
FCF,-100,-65,199,11,-33
이자발생부채,262,276,162,113,106
영업이익률,2.16,2.53,6.14,3.43,2.09
순이익률,-2.01,2.42,5.40,3.67,4.27
ROE(%),-2.20,2.93,8.53,4.67,5.54
ROA(%),-1.36,1.79,4.61,2.81,3.49
부채비율,58.01,53.75,48.69,51.10,47.59
자본유보율,294.93,310.12,345.81,367.73,393.03
EPS(원),-45,60,185,108,134
PER(배),N/A,43.53,12.33,18.64,19.14
BPS(원),"2,032","2,078","2,255","2,362","2,486"
PBR(배),1.27,1.26,1.01,0.85,1.03
현금DPS(원),0,0,15,15,10
현금배당수익률,0.00,0.00,0.66,0.75,0.39
현금배당성향(%),0.00,0.00,8.11,13.91,7.45
발행주식수(보통주),"43,337,615","43,337,615","43,337,615","43,337,615","43,337,615"
