주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"76,414","79,821","79,754","95,418","149,456","167,775","178,262","187,418"
영업이익,"2,965","2,635","4,764","6,810","12,642","14,773","16,192","17,348"
영업이익(발표기준),"2,965","2,635","4,764","6,810","12,642",,,
세전계속사업이익,"2,387","1,840","2,330","4,428","11,932","14,045","15,407","16,488"
당기순이익,"1,748","1,631","1,023","2,361","8,883","10,424","11,414","12,271"
  당기순이익(지배),"1,748","1,631","1,023","2,361","8,883","10,339","11,413","12,454"
  당기순이익(비지배),,0,0,0,0,,,
자산총계,"58,775","57,561","57,708","60,386","77,414","89,042","100,140","112,581"
부채총계,"39,267","36,378","35,662","36,109","44,271","46,140","46,541","47,733"
자본총계,"19,508","21,182","22,046","24,277","33,142","42,902","53,599","64,848"
  자본총계(지배),"19,508","21,182","22,046","24,277","33,142","42,902","53,599","65,046"
  자본총계(비지배),0,,0,0,,,,
자본금,"1,183","1,183","1,183","1,183","1,183","1,181","1,181","1,181"
영업활동현금흐름,"4,460","10,623","7,690","9,503","11,776","20,665","22,428","23,917"
투자활동현금흐름,"-8,344","-14,145","-3,543","-8,262","-10,083","-14,225","-12,392","-12,062"
재무활동현금흐름,"4,225","6,036","-2,389","-1,672","-3,096","-1,038","-2,527","-1,793"
CAPEX,"7,757","14,135","4,696","7,667","10,104","14,016","12,259","12,418"
FCF,"-3,297","-3,512","2,994","1,836","1,672","5,710","9,831","11,183"
이자발생부채,"15,026","21,267","19,294","17,375","15,033",,,
영업이익률,3.88,3.30,5.97,7.14,8.46,8.80,9.08,9.26
순이익률,2.29,2.04,1.28,2.48,5.94,6.21,6.40,6.55
ROE(%),9.37,8.02,4.73,10.20,30.94,27.19,23.65,20.99
ROA(%),3.43,2.80,1.77,4.00,12.89,12.53,12.07,11.54
부채비율,201.29,171.74,161.76,148.74,133.58,107.55,86.83,73.61
자본유보율,"1,584.48","1,724.22","1,793.97","1,990.24","2,688.76",,,
EPS(원),"7,385","6,891","4,323","9,977","37,532","43,683","48,221","52,621"
PER(배),19.50,12.54,32.39,18.29,9.70,7.52,6.81,6.24
BPS(원),"82,435","89,511","93,161","102,588","140,050","181,292","226,496","274,866"
PBR(배),1.75,0.97,1.50,1.78,2.60,1.81,1.45,1.20
현금DPS(원),250,300,300,700,"3,000","3,002","3,197","3,336"
현금배당수익률,0.17,0.35,0.21,0.38,0.82,0.91,0.97,1.02
현금배당성향(%),3.38,4.35,6.94,7.02,7.99,6.87,6.63,6.34
발행주식수(보통주),"23,667,107","23,667,107","23,667,107","23,667,107","23,667,107",,,
