주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,763","2,067","1,125","1,687","1,506"
영업이익,297,139,-136,70,26
영업이익(발표기준),297,139,-136,70,26
세전계속사업이익,185,150,-154,37,2
당기순이익,146,143,-165,68,-11
  당기순이익(지배),84,96,-196,48,-20
  당기순이익(비지배),63,47,31,21,9
자산총계,"7,469","7,697","7,154","7,506","6,991"
부채총계,"6,820","6,853","6,363","6,638","6,135"
자본총계,649,845,791,868,856
  자본총계(지배),480,628,526,806,764
  자본총계(비지배),168,,265,63,93
자본금,250,250,266,281,282
영업활동현금흐름,403,-238,-106,80,-69
투자활동현금흐름,127,10,260,55,4
재무활동현금흐름,33,149,-146,-63,-33
CAPEX,15,4,1,16,2
FCF,388,-242,-107,64,-71
이자발생부채,552,591,458,400,385
영업이익률,10.76,6.74,-12.13,4.18,1.74
순이익률,5.29,6.93,-14.67,4.05,-0.75
ROE(%),18.42,17.39,-33.98,7.18,-2.55
ROA(%),2.04,1.89,-2.22,0.93,-0.16
부채비율,"1,051.26",811.20,804.63,764.54,716.30
자본유보율,180.41,258.63,178.84,257.47,241.09
EPS(원),170,196,-387,87,-36
PER(배),15.72,8.24,N/A,16.95,N/A
BPS(원),"1,030","1,289","1,012","1,465","1,387"
PBR(배),2.59,1.25,1.39,1.01,0.92
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"49,189,958","49,189,958","52,437,510","55,445,022","55,528,564"
