주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,144","9,108","8,351","6,894","8,598"
영업이익,415,144,341,346,284
영업이익(발표기준),415,144,341,346,284
세전계속사업이익,433,123,243,239,191
당기순이익,310,85,132,138,103
  당기순이익(지배),310,85,132,138,103
  당기순이익(비지배),,,,,
자산총계,"6,127","6,004","5,473","5,249","5,829"
부채총계,"3,329","3,181","2,638","2,322","2,752"
자본총계,"2,798","2,823","2,835","2,927","3,077"
  자본총계(지배),"2,798","2,823","2,835","2,927","3,000"
  자본총계(비지배),,,,,77
자본금,172,172,172,172,172
영업활동현금흐름,77,82,"1,073",594,-7
투자활동현금흐름,-208,-78,-305,220,-463
재무활동현금흐름,54,-59,-634,-352,202
CAPEX,210,79,74,110,171
FCF,-133,3,999,484,-178
이자발생부채,"1,944","1,938","1,484","1,136","1,364"
영업이익률,4.54,1.58,4.08,5.02,3.30
순이익률,3.40,0.93,1.58,2.00,1.20
ROE(%),11.39,3.02,4.66,4.79,3.47
ROA(%),5.22,1.40,2.30,2.57,1.86
부채비율,118.97,112.69,93.07,79.31,89.46
자본유보율,"1,589.46","1,617.10","1,693.89","1,759.28","1,757.12"
EPS(원),973,266,413,432,322
PER(배),6.99,16.13,12.13,15.31,18.45
BPS(원),"9,056","9,135","9,808","10,129","10,379"
PBR(배),0.75,0.47,0.51,0.65,0.57
현금DPS(원),120,60,120,140,140
현금배당수익률,1.76,1.40,2.40,2.11,2.35
현금배당성향(%),11.95,21.82,26.33,29.33,39.34
발행주식수(보통주),"31,900,000","31,900,000","31,900,000","31,900,000","31,900,000"
