주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,457","2,141","2,026","1,464","1,402"
영업이익,454,199,130,38,8
영업이익(발표기준),454,199,130,38,8
세전계속사업이익,488,260,176,36,51
당기순이익,420,186,74,-35,-69
  당기순이익(지배),275,82,-47,-142,-174
  당기순이익(비지배),145,103,122,107,105
자산총계,"5,624","5,356","5,394","5,081","4,947"
부채총계,931,608,637,398,362
자본총계,"4,693","4,747","4,757","4,683","4,585"
  자본총계(지배),"4,373","4,349","4,120","3,962","3,790"
  자본총계(비지배),320,,637,721,795
자본금,110,110,110,110,110
영업활동현금흐름,285,39,198,134,112
투자활동현금흐름,-352,-11,-233,436,-347
재무활동현금흐름,-88,-301,-23,-264,-100
CAPEX,122,69,50,20,9
FCF,163,-30,148,115,103
이자발생부채,1,291,351,148,128
영업이익률,18.46,9.30,6.42,2.56,0.54
순이익률,17.10,8.67,3.67,-2.39,-4.95
ROE(%),8.42,1.89,-1.11,-3.52,-4.50
ROA(%),7.63,3.38,1.38,-0.67,-1.39
부채비율,19.84,12.81,13.39,8.50,7.89
자본유보율,"3,897.37","3,873.89","3,669.89","3,518.88","3,343.96"
EPS(원),"1,345",376,-215,-648,-795
PER(배),33.76,71.46,N/A,N/A,N/A
BPS(원),"24,821","24,688","23,388","22,490","21,524"
PBR(배),1.83,1.09,0.83,1.16,0.82
현금DPS(원),600,150,100,100,200
현금배당수익률,1.32,0.56,0.52,0.38,1.13
현금배당성향(%),38.44,32.07,-37.33,-12.39,-20.20
발행주식수(보통주),"21,929,315","21,929,315","21,929,315","21,929,315","21,929,315"
