주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"79,335","84,182","101,180","111,326","118,614",,,
영업이익,"5,136","3,127","3,528","6,080","9,076",,,
영업이익(발표기준),"5,136","3,127","3,528","6,080","9,076",,,
세전계속사업이익,"5,125","3,148","4,144","6,014","9,155",,,
당기순이익,"3,846","2,347","3,013","4,318","6,609",,,
  당기순이익(지배),"3,838","2,338","3,004","4,311","6,599",,,
  당기순이익(비지배),8,9,9,7,10,,,
자산총계,"181,524","204,788","232,157","253,593","276,890",,,
부채총계,"163,732","181,956","207,751","226,762","252,938",,,
자본총계,"17,793","22,832","24,405","26,831","23,952",,,
  자본총계(지배),"17,732","22,765","24,324","26,748","23,853",,,
  자본총계(비지배),60,,81,82,99,,,
자본금,552,568,568,603,603,,,
영업활동현금흐름,"22,754","13,225","10,261","3,485","19,019",,,
투자활동현금흐름,"-20,061","-13,621","-13,889","-4,121","-13,084",,,
재무활동현금흐름,-960,297,"3,781",-634,"-2,429",,,
CAPEX,91,42,238,110,280,,,
FCF,,,,,,,,
이자발생부채,"2,855","3,853","8,840","7,480","9,578",,,
영업이익률,6.47,3.72,3.49,5.46,7.65,,,
순이익률,4.85,2.79,2.98,3.88,5.57,,,
ROE(%),22.59,11.59,12.80,16.91,26.12,,,
ROA(%),2.21,1.21,1.38,1.78,2.49,,,
부채비율,920.23,796.93,851.25,845.16,"1,056.04",,,
자본유보율,"3,157.77","3,976.72","4,269.42","4,429.90","4,389.04",,,
EPS(원),"3,479","2,088","2,643","3,761","5,471",,,
PER(배),6.76,10.46,6.75,3.88,6.13,,,
BPS(원),"16,237","20,348","21,819","22,664","22,115",,,
PBR(배),1.45,1.07,0.82,0.64,1.52,,,
현금DPS(원),"1,140",820,850,"1,280",620,652,674,685
현금배당수익률,4.85,3.75,4.76,8.77,1.85,1.78,1.84,1.87
현금배당성향(%),32.44,39.24,31.54,35.04,10.15,,,
발행주식수(보통주),"110,338,000","113,680,000","113,680,000","120,625,000","120,625,000",,,
