주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,811","2,089","2,101","1,892","2,159"
영업이익,5,-7,110,78,52
영업이익(발표기준),5,-7,110,78,52
세전계속사업이익,30,-815,-157,219,145
당기순이익,19,-604,-126,154,104
  당기순이익(지배),50,-381,-158,145,88
  당기순이익(비지배),-32,-223,32,9,16
자산총계,"3,633","3,066","3,252","3,544","3,662"
부채총계,"1,540","1,593","1,824","1,784","1,825"
자본총계,"2,093","1,473","1,428","1,760","1,836"
  자본총계(지배),"1,489","1,125",992,"1,250","1,310"
  자본총계(비지배),605,,436,510,526
자본금,78,78,78,78,78
영업활동현금흐름,122,-45,163,158,94
투자활동현금흐름,-483,-152,-298,-123,-18
재무활동현금흐름,356,234,204,75,-131
CAPEX,69,156,196,173,79
FCF,54,-201,-34,-15,15
이자발생부채,720,"1,030","1,181","1,095","1,037"
영업이익률,0.26,-0.34,5.24,4.13,2.40
순이익률,1.03,-28.90,-6.02,8.16,4.81
ROE(%),,-29.15,-14.93,12.93,6.87
ROA(%),,-18.02,-4.00,4.54,2.88
부채비율,73.55,108.16,127.73,101.37,99.38
자본유보율,"1,373.59","1,416.31","1,180.01","1,342.21","1,435.41"
EPS(원),323,"-2,440","-1,012",929,563
PER(배),12.10,N/A,N/A,6.41,13.38
BPS(원),"10,624","8,024","6,790","8,009","8,391"
PBR(배),0.37,0.48,0.59,0.74,0.90
현금DPS(원),200,100,100,125,125
현금배당수익률,5.12,2.62,2.50,2.10,1.66
현금배당성향(%),55.55,-3.68,-9.25,13.46,22.19
발행주식수(보통주),"15,611,619","15,611,619","15,611,619","15,611,619","15,611,619"
