주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,448,594,618,643,764
영업이익,18,30,91,79,68
영업이익(발표기준),18,30,91,79,68
세전계속사업이익,18,29,93,73,74
당기순이익,17,24,68,51,62
  당기순이익(지배),17,24,68,51,62
  당기순이익(비지배),,,,,
자산총계,469,507,545,707,779
부채총계,127,153,135,273,304
자본총계,342,354,411,434,475
  자본총계(지배),342,354,411,434,475
  자본총계(비지배),,,,,
자본금,65,65,65,65,65
영업활동현금흐름,41,40,94,81,62
투자활동현금흐름,-40,-25,-21,-76,-73
재무활동현금흐름,-5,-8,-30,14,-6
CAPEX,45,6,20,10,95
FCF,-4,35,74,71,-33
이자발생부채,26,31,27,116,140
영업이익률,4.12,5.09,14.78,12.27,8.97
순이익률,3.71,4.06,11.03,7.99,8.12
ROE(%),4.78,6.93,17.84,12.16,13.64
ROA(%),3.56,4.94,12.97,8.20,8.34
부채비율,37.04,43.14,32.80,62.84,64.04
자본유보율,450.67,468.05,553.00,597.56,652.88
EPS(원),128,185,525,395,477
PER(배),22.81,28.25,7.60,12.81,17.56
BPS(원),"2,632","2,724","3,159","3,341","3,652"
PBR(배),1.11,1.92,1.26,1.51,2.29
현금DPS(원),125,100,200,180,175
현금배당수익률,4.28,1.91,5.01,3.56,2.09
현금배당성향(%),97.64,53.91,38.11,45.56,36.71
발행주식수(보통주),"13,000,000","13,000,000","13,000,000","13,000,000","13,000,000"
