주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,518","2,182","2,959","2,856","2,504","3,519","3,408","4,026"
영업이익,71,84,94,12,37,270,309,311
영업이익(발표기준),71,84,94,12,37,,,
세전계속사업이익,24,21,39,55,235,234,273,294
당기순이익,19,18,31,33,141,186,218,226
  당기순이익(지배),19,18,24,19,164,142,169,220
  당기순이익(비지배),,,7,14,-23,,,
자산총계,"3,490","3,683","4,086","4,481","5,704","5,477","5,568","5,870"
부채총계,"1,920","2,099","2,463","2,870","3,672","3,338","3,298","3,470"
자본총계,"1,570","1,584","1,623","1,612","2,032","2,138","2,270","2,400"
  자본총계(지배),"1,570","1,554","1,572","1,546","1,635","1,941","1,974",
  자본총계(비지배),,,51,65,397,,,
자본금,220,220,220,312,312,312,312,312
영업활동현금흐름,241,210,-31,157,-46,480,154,341
투자활동현금흐름,-123,-185,-113,-64,285,-222,-198,-133
재무활동현금흐름,-123,-34,234,5,-93,-80,-59,-242
CAPEX,14,51,58,80,43,85,60,120
FCF,228,160,-90,77,-89,706,-130,208
이자발생부채,"1,675","1,743","2,000","2,466","2,476",,,
영업이익률,2.83,3.84,3.16,0.41,1.48,7.67,9.07,7.72
순이익률,0.74,0.81,1.05,1.15,5.62,5.30,6.41,5.61
ROE(%),1.18,1.13,1.52,1.19,10.30,7.94,8.63,
ROA(%),0.52,0.49,0.80,0.77,2.76,3.34,3.96,3.95
부채비율,122.27,132.54,151.70,178.05,180.72,156.11,145.31,144.58
자본유보율,614.29,614.09,617.63,407.99,450.13,,,
EPS(원),33,31,42,33,288,250,297,387
PER(배),57.93,84.31,74.33,205.36,20.48,26.54,22.30,17.13
BPS(원),"2,762","2,733","2,771","2,785","2,983","3,536","3,596",
PBR(배),0.69,0.96,1.12,2.40,1.98,1.88,1.84,
현금DPS(원),20,14,14,150,150,150,150,70
현금배당수익률,1.06,0.51,0.44,2.24,2.54,2.26,2.26,1.06
현금배당성향(%),61.64,43.40,32.36,449.68,50.20,60.05,50.46,18.09
발행주식수(보통주),"56,849,456","56,849,456","56,849,456","56,849,456","56,849,456",,,
