주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,706","1,832","1,921","1,984","1,940"
영업이익,302,321,494,577,364
영업이익(발표기준),302,321,494,577,364
세전계속사업이익,333,340,594,672,447
당기순이익,249,253,442,499,331
  당기순이익(지배),249,253,442,499,331
  당기순이익(비지배),,,,,
자산총계,"3,108","3,275","3,717","4,221","4,590"
부채총계,392,347,429,465,526
자본총계,"2,716","2,928","3,287","3,756","4,064"
  자본총계(지배),"2,716","2,928","3,287","3,756","4,064"
  자본총계(비지배),,,,,
자본금,150,150,150,150,150
영업활동현금흐름,327,427,522,407,196
투자활동현금흐름,-274,-353,-484,-368,-220
재무활동현금흐름,-36,-58,-78,-25,48
CAPEX,28,57,30,24,45
FCF,299,370,492,382,150
이자발생부채,137,118,129,133,218
영업이익률,17.69,17.54,25.73,29.08,18.76
순이익률,14.61,13.81,23.01,25.15,17.09
ROE(%),9.56,8.96,14.22,14.17,8.48
ROA(%),8.31,7.93,12.64,12.57,7.52
부채비율,14.43,11.85,13.06,12.39,12.94
자본유보율,"1,712.51","1,866.08","2,143.70","2,456.99","2,655.08"
EPS(원),"8,310","8,432","14,733","16,637","11,047"
PER(배),4.95,5.06,4.07,3.77,5.25
BPS(원),"90,524","99,000","115,202","131,811","142,633"
PBR(배),0.45,0.43,0.52,0.48,0.41
현금DPS(원),750,750,"1,000","1,250","1,250"
현금배당수익률,1.82,1.76,1.67,1.99,2.16
현금배당성향(%),9.03,8.77,6.46,7.14,10.75
발행주식수(보통주),"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000"
