주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,947,"1,200","1,015",911,818
영업이익,-131,-184,-142,-176,-181
영업이익(발표기준),-131,-184,-142,-176,-181
세전계속사업이익,-150,-302,-189,-179,-234
당기순이익,-156,-296,-193,-178,-58
  당기순이익(지배),-165,-299,-199,-178,-58
  당기순이익(비지배),9,2,6,,
자산총계,"7,199","7,002","6,736","5,087","4,866"
부채총계,"3,703","3,903","3,874","2,463","2,326"
자본총계,"3,497","3,099","2,862","2,623","2,540"
  자본총계(지배),"3,389","2,990","2,747","2,623","2,540"
  자본총계(비지배),108,,114,,
자본금,541,541,541,541,541
영업활동현금흐름,-141,-297,-105,-173,-184
투자활동현금흐름,-311,68,156,192,50
재무활동현금흐름,448,222,-48,144,102
CAPEX,294,31,16,13,15
FCF,-435,-328,-121,-186,-199
이자발생부채,"1,642","1,757","1,703","1,797","1,907"
영업이익률,-13.78,-15.35,-14.03,-19.27,-22.09
순이익률,-16.48,-24.69,-18.98,-19.54,-7.13
ROE(%),-4.72,-9.36,-6.93,-6.63,-2.26
ROA(%),-2.22,-4.17,-2.80,-3.01,-1.17
부채비율,105.89,125.96,135.37,93.89,91.55
자본유보율,533.58,483.81,444.13,404.83,400.35
EPS(원),"-1,521","-2,758","-1,837","-1,645",-539
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"43,861","38,700","35,559","31,510","30,511"
PBR(배),0.27,0.23,0.17,0.29,0.38
현금DPS(원),200,150,100,100,100
현금배당수익률,1.66,1.70,1.67,1.09,0.86
현금배당성향(%),-9.39,-3.88,-3.89,-4.68,-14.28
발행주식수(보통주),"10,821,611","10,821,611","10,821,611","10,821,611","10,821,611"
