주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"155,801","177,444","177,861","154,442","202,401","240,393","227,223","239,880"
영업이익,"20,408","22,098","20,331","9,206","26,403","34,476","27,719","28,312"
영업이익(발표기준),"20,408","22,098","20,331","9,206","26,403",,,
세전계속사업이익,"18,740","19,397","17,736","4,308","28,379","37,172","28,558","27,745"
당기순이익,"10,919","10,305","6,689","-1,878","16,147","20,026","16,096","15,318"
  당기순이익(지배),"9,862","9,032","5,440","-2,427","14,490","18,061","13,796","13,325"
  당기순이익(비지배),"1,057","1,273","1,250",549,"1,657",,,
자산총계,"220,037","226,310","247,341","244,768","311,913","344,945","357,352","370,095"
부채총계,"123,411","121,060","137,183","137,203","169,883","174,308","172,860","172,488"
자본총계,"96,626","105,250","110,158","107,565","142,029","170,638","184,492","197,608"
  자본총계(지배),"77,302","84,904","88,885","83,538","102,886","118,187","128,813","138,463"
  자본총계(비지배),"19,324",,"21,273","24,028","39,144",,,
자본금,"4,735","4,735","4,735","4,735","4,735","4,740","4,740","4,740"
영업활동현금흐름,"13,065","12,692","15,864","17,382","10,139","20,887","15,628","14,268"
투자활동현금흐름,"-14,182","-8,359","-3,438","-14,240","-14,243","-5,425","-6,232","-5,878"
재무활동현금흐름,"3,345","-5,150","-11,664","-2,968","8,637","-2,918","-4,192","-4,905"
CAPEX,"11,180","7,313","7,357","5,985","7,684","6,425","6,490","6,622"
FCF,"1,885","5,379","8,508","11,397","2,455","9,680","8,945","7,785"
이자발생부채,"90,669","90,110","106,009","106,779","123,753",,,
영업이익률,13.10,12.45,11.43,5.96,13.05,14.34,12.20,11.80
순이익률,7.01,5.81,3.76,-1.22,7.98,8.33,7.08,6.39
ROE(%),13.42,11.14,6.26,-2.82,15.54,16.34,11.17,9.97
ROA(%),5.16,4.62,2.83,-0.76,5.80,6.10,4.58,4.21
부채비율,127.72,115.02,124.53,127.55,119.61,102.15,93.69,87.29
자본유보율,"2,190.74","2,342.86","2,422.90","2,326.39","2,708.44",,,
EPS(원),"10,414","9,537","5,744","-2,563","15,301","19,072","14,568","14,071"
PER(배),5.97,5.41,8.98,N/A,2.56,2.46,3.22,3.33
BPS(원),"81,650","89,680","93,884","88,236","108,672","124,834","136,058","146,251"
PBR(배),0.76,0.58,0.55,0.43,0.36,0.38,0.34,0.32
현금DPS(원),"1,800","1,900","1,900","1,900","2,000","2,075","2,125","2,150"
현금배당수익률,2.89,3.68,3.68,5.06,5.12,4.43,4.54,4.59
현금배당성향(%),17.29,19.93,33.08,-74.16,13.07,10.67,14.31,14.99
발행주식수(보통주),"92,915,378","92,915,378","92,915,378","92,915,378","92,915,378",,,
