주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"5,605","6,683","9,103",207,"7,271"
영업이익,981,915,"1,507",-44,"2,230"
영업이익(발표기준),981,915,"1,507",-44,"2,230"
세전계속사업이익,995,"1,410","1,510",-40,"2,378"
당기순이익,749,"1,093","1,099",854,"20,180"
  당기순이익(지배),749,"1,092","1,102",858,"19,121"
  당기순이익(비지배),,1,-3,-4,"1,059"
자산총계,"4,001","4,958","6,844","8,178","29,123"
부채총계,"1,041","1,010","2,007","2,661","5,980"
자본총계,"2,960","3,948","4,837","5,517","23,143"
  자본총계(지배),"2,960","3,941","4,830","5,513","19,338"
  자본총계(비지배),,,7,4,"3,806"
자본금,77,77,77,77,196
영업활동현금흐름,666,273,"1,618","1,546","2,799"
투자활동현금흐름,-388,-330,"-1,095","-1,395",908
재무활동현금흐름,-54,-120,-245,166,"-2,446"
CAPEX,108,477,322,199,110
FCF,558,-204,"1,296","1,347","2,690"
이자발생부채,0,0,530,"1,008","2,525"
영업이익률,17.50,13.68,16.56,-21.19,30.68
순이익률,13.36,16.35,12.08,413.35,277.53
ROE(%),28.66,31.64,25.13,16.59,153.88
ROA(%),21.22,24.40,18.63,11.36,108.20
부채비율,35.19,25.59,41.49,48.23,25.84
자본유보율,"3,745.75","5,020.10","6,263.09","7,178.25","20,542.07"
EPS(원),"4,863","7,089","7,156","5,571","87,636"
PER(배),8.63,5.65,15.65,15.15,0.38
BPS(원),"19,218","25,593","31,494","35,987","49,495"
PBR(배),2.18,1.56,3.56,2.35,0.67
현금DPS(원),650,650,"1,000","1,000",170
현금배당수익률,1.55,1.62,0.89,1.18,0.51
현금배당성향(%),13.37,9.17,13.92,17.86,0.35
발행주식수(보통주),"15,400,000","15,400,000","15,400,000","15,400,000","39,114,367"
