주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,281,65,88,341,408
영업이익,-27,-12,-14,-23,-15
영업이익(발표기준),-27,-12,-14,-23,-15
세전계속사업이익,-67,-132,-28,42,-178
당기순이익,-78,-141,-33,36,-180
  당기순이익(지배),-77,-141,-33,36,-180
  당기순이익(비지배),0,0,0,0,0
자산총계,633,452,427,690,"1,295"
부채총계,153,26,14,69,778
자본총계,480,426,413,621,517
  자본총계(지배),480,427,414,622,518
  자본총계(비지배),0,,-1,-1,-1
자본금,339,406,418,79,90
영업활동현금흐름,68,19,0,-14,-45
투자활동현금흐름,-98,1,68,-48,-167
재무활동현금흐름,10,-11,8,146,426
CAPEX,0,1,,0,5
FCF,68,18,0,-14,-50
이자발생부채,104,10,2,9,282
영업이익률,-9.76,-18.06,-15.55,-6.88,-3.70
순이익률,-27.63,-216.28,-37.34,10.68,-44.12
ROE(%),-14.67,-31.09,-7.77,7.04,-31.60
ROA(%),-11.31,-26.02,-7.45,6.51,-18.15
부채비율,31.89,6.02,3.29,11.10,150.39
자본유보율,49.85,9.20,3.21,700.13,499.62
EPS(원),-230,-369,-79,86,-221
PER(배),N/A,N/A,N/A,6.52,N/A
BPS(원),"1,419","1,051",991,783,577
PBR(배),0.60,0.98,1.30,0.71,4.45
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"33,865,142","40,619,357","41,789,210","79,439,633","89,717,489"
