주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,824","1,742","1,781","1,780","1,894"
영업이익,60,22,2,5,37
영업이익(발표기준),60,22,2,5,37
세전계속사업이익,114,57,33,39,86
당기순이익,91,42,29,29,65
  당기순이익(지배),91,42,29,29,65
  당기순이익(비지배),,,,,
자산총계,"3,316","3,452","3,483","3,734","3,887"
부채총계,268,320,339,563,658
자본총계,"3,048","3,132","3,144","3,172","3,229"
  자본총계(지배),"3,048","3,132","3,144","3,172","3,229"
  자본총계(비지배),,,,,
자본금,45,45,45,45,45
영업활동현금흐름,9,45,33,84,167
투자활동현금흐름,78,-1,-70,89,-559
재무활동현금흐름,-21,-16,-17,179,-33
CAPEX,4,18,4,1,1
FCF,5,26,29,83,166
이자발생부채,4,2,12,214,235
영업이익률,3.27,1.27,0.12,0.29,1.95
순이익률,5.00,2.44,1.61,1.64,3.43
ROE(%),3.02,1.38,0.92,0.93,2.03
ROA(%),2.74,1.26,0.83,0.81,1.70
부채비율,8.81,10.22,10.80,17.74,20.36
자본유보율,"6,677.96","6,774.78","6,780.11","6,850.09","6,938.09"
EPS(원),"1,014",472,319,324,721
PER(배),14.79,27.75,31.33,32.20,16.43
BPS(원),"33,865","34,801","34,929","35,240","35,880"
PBR(배),0.44,0.38,0.29,0.30,0.33
현금DPS(원),150,150,150,150,150
현금배당수익률,1.00,1.15,1.50,1.44,1.27
현금배당성향(%),14.79,31.78,47.00,46.22,20.80
발행주식수(보통주),"9,000,000","9,000,000","9,000,000","9,000,000","9,000,000"
