주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"4,203","5,113","5,302","3,602","6,771","8,924","10,663","11,930"
영업이익,333,347,338,-588,-574,18,637,900
영업이익(발표기준),333,347,338,-588,-574,,,
세전계속사업이익,244,336,192,"-1,700",-621,117,600,849
당기순이익,109,256,106,"-1,540",-498,61,476,670
  당기순이익(지배),64,184,11,"-1,349",-525,50,416,572
  당기순이익(비지배),44,71,95,-191,27,,,
자산총계,"6,619","8,212","11,616","14,755","22,456","22,425","23,750","25,226"
부채총계,"4,262","4,003","7,411","12,116","15,478","15,800","16,685","17,052"
자본총계,"2,357","4,209","4,206","2,639","6,978","6,624","7,065","8,175"
  자본총계(지배),"1,584","3,370","3,188","1,940","1,754","1,839","2,256","2,942"
  자본총계(비지배),773,,"1,018",699,"5,224",,,
자본금,570,720,720,819,915,923,923,935
영업활동현금흐름,-35,248,398,391,"-1,224","1,383","1,437","1,563"
투자활동현금흐름,-752,-478,"-1,012","-3,446","-2,880","-1,703","-1,655","-1,309"
재무활동현금흐름,728,"1,152",-162,"3,664","6,009",284,431,188
CAPEX,329,288,699,422,151,404,448,438
FCF,-364,-40,-301,-31,"-1,375","1,010","1,035","1,206"
이자발생부채,"2,358","1,997","5,207","9,937","11,707",,,
영업이익률,7.93,6.80,6.38,-16.33,-8.47,0.20,5.98,7.54
순이익률,2.59,5.00,2.00,-42.76,-7.36,0.68,4.46,5.62
ROE(%),5.31,7.45,0.34,-52.61,-28.44,2.76,20.33,22.02
ROA(%),1.80,3.45,1.07,-11.68,-2.68,0.27,2.06,2.74
부채비율,180.80,95.09,176.20,459.11,221.82,238.52,236.16,208.58
자본유보율,164.07,352.32,330.26,125.06,78.10,,,
EPS(원),532,"1,448",78,"-8,422","-3,068",261,"2,171","2,985"
PER(배),97.50,30.80,494.42,N/A,N/A,161.06,19.35,14.07
BPS(원),"13,270","23,637","22,374","11,956","9,670","9,671","11,863","15,471"
PBR(배),3.91,1.89,1.72,3.17,5.65,4.34,3.54,2.71
현금DPS(원),0,0,0,0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,,,,
발행주식수(보통주),"12,088,268","14,406,898","14,406,898","16,385,071","18,297,538",,,
