주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"14,734","14,249","15,718","15,626","20,704","23,943","26,772","31,571"
영업이익,729,702,802,868,961,"1,235","1,523","1,941"
영업이익(발표기준),729,702,802,868,961,,,
세전계속사업이익,767,751,834,844,973,"1,273","1,572","2,023"
당기순이익,552,552,569,608,714,956,"1,175","1,506"
  당기순이익(지배),537,540,559,590,698,937,"1,151","1,476"
  당기순이익(비지배),15,12,9,18,16,,,
자산총계,"8,040","8,291","10,267","10,770","23,461","25,837","29,127","30,648"
부채총계,"3,882","3,775","5,117","5,146","9,703","10,691","12,979","13,126"
자본총계,"4,158","4,516","5,150","5,624","13,758","15,146","16,149","17,522"
  자본총계(지배),"4,115","4,461","5,094","5,550","13,677","15,047","16,023","17,367"
  자본총계(비지배),,,56,74,81,,,
자본금,103,103,105,105,137,139,139,138
영업활동현금흐름,500,456,802,"1,156","2,199","3,541","3,433","2,438"
투자활동현금흐름,31,-266,"-2,282",-313,"-1,228",-987,-880,"-1,806"
재무활동현금흐름,-142,-93,-272,-503,-558,-333,-289,-211
CAPEX,145,208,164,166,248,750,675,475
FCF,354,248,638,990,"1,951","1,200","1,528","1,701"
이자발생부채,0,51,"1,339","1,180","1,945",,,
영업이익률,4.95,4.92,5.10,5.56,4.64,5.16,5.69,6.15
순이익률,3.74,3.88,3.62,3.89,3.45,3.99,4.39,4.77
ROE(%),13.72,12.59,11.71,11.09,7.26,6.52,7.41,8.84
ROA(%),6.90,6.76,6.13,5.78,4.17,3.88,4.28,5.04
부채비율,93.37,83.59,99.35,91.51,70.53,70.59,80.37,74.92
자본유보율,"3,941.58","4,269.97","4,783.68","5,251.77","9,885.23",,,
EPS(원),"2,600","2,614","2,673","2,809","2,702","3,416","4,197","5,384"
PER(배),,,18.85,43.96,51.08,38.35,31.21,24.33
BPS(원),"19,927","21,602","24,259","26,430","49,874","54,870","58,428","63,329"
PBR(배),0.00,0.00,2.08,4.67,2.77,2.39,2.24,2.07
현금DPS(원),690,690,710,750,700,730,790,888
현금배당수익률,,,1.41,0.61,0.51,0.56,0.60,0.68
현금배당성향(%),26.54,26.40,26.66,26.70,27.50,21.37,18.82,16.48
발행주식수(보통주),"20,652,420","20,652,420","21,000,000","21,000,000","27,423,982",,,
