주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,502","4,933","5,283","5,878","6,851"
영업이익,647,679,745,"1,023","1,070"
영업이익(발표기준),647,679,745,"1,023","1,070"
세전계속사업이익,749,"1,045","1,038","1,371","1,751"
당기순이익,"4,520",846,794,"1,067","1,448"
  당기순이익(지배),"4,470",846,794,"1,067","1,448"
  당기순이익(비지배),50,,,,
자산총계,"4,896","7,470","8,126","9,251","10,709"
부채총계,"1,318","1,376","1,389","1,642","1,842"
자본총계,"3,578","6,095","6,737","7,609","8,867"
  자본총계(지배),"3,578","6,095","6,737","7,609","8,867"
  자본총계(비지배),,,,,
자본금,27,36,36,36,36
영업활동현금흐름,-301,731,392,918,857
투자활동현금흐름,367,-502,-349,-541,-504
재무활동현금흐름,-363,-184,-191,-196,-214
CAPEX,134,35,91,23,257
FCF,-435,696,301,896,599
이자발생부채,0,0,22,17,22
영업이익률,14.37,13.76,14.10,17.41,15.62
순이익률,100.40,17.14,15.04,18.15,21.14
ROE(%),96.96,17.49,12.38,14.88,17.58
ROA(%),75.05,13.68,10.19,12.28,14.51
부채비율,36.84,22.57,20.62,21.57,20.77
자본유보율,"38,836.22","36,135.32","37,819.94","40,233.55","43,742.67"
EPS(원),"9,487","2,619","2,234","3,001","4,073"
PER(배),3.13,9.05,9.40,6.66,4.70
BPS(원),"16,194","19,610","21,677","24,484","28,532"
PBR(배),1.83,1.21,0.97,0.82,0.67
현금DPS(원),820,600,600,660,700
현금배당수익률,2.76,2.53,2.86,3.30,3.66
현금배당성향(%),4.05,22.05,23.48,19.22,15.02
발행주식수(보통주),"26,579,470","35,562,185","35,562,185","35,562,185","35,562,185"
