주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,218","5,623","4,559","4,125","4,653"
영업이익,-8,-50,-187,-39,-219
영업이익(발표기준),-8,-50,-187,-39,-219
세전계속사업이익,-68,-77,-388,-86,-375
당기순이익,-94,-92,-400,-105,-353
  당기순이익(지배),-71,-79,-375,-92,-339
  당기순이익(비지배),-24,-13,-25,-13,-14
자산총계,"6,153","6,253","5,436","5,284","5,662"
부채총계,"3,502","3,702","3,268","3,251","3,979"
자본총계,"2,650","2,551","2,168","2,033","1,683"
  자본총계(지배),"2,631","2,544","2,188","2,066","1,734"
  자본총계(비지배),36,,-20,-33,-51
자본금,126,126,126,126,126
영업활동현금흐름,44,239,186,79,-436
투자활동현금흐름,-278,-587,-85,74,-79
재무활동현금흐름,307,394,-243,-83,671
CAPEX,251,498,197,158,242
FCF,-206,-259,-11,-79,-679
이자발생부채,"2,143","2,515","2,310","2,215","2,902"
영업이익률,-0.13,-0.89,-4.11,-0.94,-4.70
순이익률,-1.52,-1.64,-8.77,-2.54,-7.59
ROE(%),-2.62,-3.04,-15.85,-4.32,-17.83
ROA(%),-1.58,-1.48,-6.84,-1.95,-6.45
부채비율,132.15,145.13,150.72,159.94,236.41
자본유보율,"2,050.67","1,983.90","1,693.30","1,611.10","1,338.12"
EPS(원),-563,-623,"-2,973",-730,"-2,686"
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"21,623","20,912","17,712","17,124","14,375"
PBR(배),0.36,0.25,0.25,0.29,0.35
현금DPS(원),0,70,0,0,80
현금배당수익률,0.00,1.32,0.00,0.00,1.60
현금배당성향(%),0.00,-10.84,0.00,0.00,-2.85
발행주식수(보통주),"12,607,989","12,607,989","12,607,989","12,607,989","12,607,989"
