주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"6,020","6,509","6,156","5,308","5,214"
영업이익,-367,-121,-140,-208,-733
영업이익(발표기준),-367,-121,-140,-208,-733
세전계속사업이익,-501,-110,26,-172,-351
당기순이익,-411,-101,3,-114,-237
  당기순이익(지배),-338,-96,-21,-117,-221
  당기순이익(비지배),-73,-5,24,2,-17
자산총계,"5,491","5,703","5,597","5,661","5,680"
부채총계,"3,674","3,909","3,833","3,964","3,979"
자본총계,"1,817","1,793","1,764","1,698","1,701"
  자본총계(지배),"1,758","1,741","1,760","1,659","1,675"
  자본총계(비지배),59,,3,39,25
자본금,267,267,330,330,436
영업활동현금흐름,713,507,426,249,-118
투자활동현금흐름,-504,-228,-416,-164,-257
재무활동현금흐름,-274,-36,81,55,99
CAPEX,618,504,570,265,308
FCF,96,3,-144,-16,-426
이자발생부채,"1,741","1,708","1,839","1,975","1,910"
영업이익률,-6.10,-1.87,-2.27,-3.92,-14.05
순이익률,-6.83,-1.55,0.05,-2.15,-4.55
ROE(%),-19.04,-5.48,-1.19,-6.83,-13.24
ROA(%),-6.97,-1.81,0.05,-2.03,-4.19
부채비율,202.17,217.98,217.33,233.47,233.97
자본유보율,609.25,611.47,499.52,468.97,322.78
EPS(원),-951,-180,-32,-177,-281
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,298","3,265","2,665","2,511","1,921"
PBR(배),0.32,0.26,0.27,0.28,0.42
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"53,312,072","53,312,072","66,042,072","66,042,072","87,217,977"
