주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"46,070","44,598","44,072","39,703","46,620","51,762","54,863","59,491"
영업이익,"1,980","1,669","1,729","1,632","2,527","2,895","3,451","3,848"
영업이익(발표기준),"1,980","1,669","1,729","1,632","2,527",,,
세전계속사업이익,"1,793","1,299",834,"3,216","2,781","2,955","3,450","3,929"
당기순이익,"1,227",429,221,"2,055","2,038","2,409","2,695","3,085"
  당기순이익(지배),"1,351",650,325,"2,034","1,892","2,306","2,573","2,910"
  당기순이익(비지배),-123,-221,-104,21,147,,,
자산총계,"56,619","55,729","52,931","50,437","56,013","59,162","62,099","66,596"
부채총계,"33,395","33,643","31,668","27,516","30,507","31,531","32,040","32,886"
자본총계,"23,224","22,085","21,263","22,920","25,506","27,630","30,060","33,710"
  자본총계(지배),"21,833","20,965","20,158","21,792","24,370","26,340","28,653","32,112"
  자본총계(비지배),"1,391",,"1,105","1,129","1,136",,,
자본금,"1,421","1,487","1,487","1,487","1,514","1,505","1,505","1,513"
영업활동현금흐름,"2,766","3,412","1,234","4,996","2,557","3,752","4,382","4,474"
투자활동현금흐름,"-4,987","-2,959",-164,"1,306","-1,931","-3,243","-2,822","-1,306"
재무활동현금흐름,"1,576",-361,-788,"-5,820",74,74,-688,-717
CAPEX,"4,548","3,832","1,396","1,991","1,834","3,375","2,962","1,616"
FCF,"-1,782",-420,-162,"3,005",723,-58,"1,802","3,498"
이자발생부채,"21,022","22,672","23,467","18,576","20,072",,,
영업이익률,4.30,3.74,3.92,4.11,5.42,5.59,6.29,6.47
순이익률,2.66,0.96,0.50,5.18,4.37,4.66,4.91,5.18
ROE(%),6.49,3.04,1.58,9.70,8.20,9.09,9.36,9.58
ROA(%),2.25,0.76,0.41,3.98,3.83,4.18,4.45,4.79
부채비율,143.79,152.33,148.93,120.05,119.61,114.12,106.59,97.56
자본유보율,"1,340.69","1,330.71","1,341.62","1,459.78","1,548.35",,,
EPS(원),"4,830","2,250","1,092","6,839","6,336","7,613","8,494","9,609"
PER(배),18.43,25.47,45.55,6.00,11.19,8.50,7.62,6.73
BPS(원),"76,824","70,480","67,767","73,257","80,483","86,988","94,626","106,049"
PBR(배),1.16,0.81,0.73,0.56,0.88,0.74,0.68,0.61
현금DPS(원),"1,100",900,900,"1,000","1,300","1,317","1,317","1,350"
현금배당수익률,1.24,1.57,1.81,2.44,1.83,2.04,2.04,2.09
현금배당성향(%),23.25,41.38,82.84,14.69,20.89,15.72,14.08,12.77
발행주식수(보통주),"25,651,728","26,978,840","26,978,840","26,978,840","27,519,091",,,
