주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"14,434","15,281","15,520","13,133","13,998"
영업이익,358,539,650,137,102
영업이익(발표기준),358,539,650,137,102
세전계속사업이익,-408,-305,373,-265,-336
당기순이익,-418,-332,235,-408,-377
  당기순이익(지배),-423,-337,230,-413,-423
  당기순이익(비지배),5,5,5,6,46
자산총계,"12,742","12,118","12,116","11,839","11,552"
부채총계,"10,039","9,933","9,493","9,632","9,578"
자본총계,"2,703","2,185","2,623","2,207","1,974"
  자본총계(지배),"2,694","2,176","2,612","2,207","1,443"
  자본총계(비지배),9,,11,,531
자본금,323,323,323,345,250
영업활동현금흐름,594,192,997,611,-117
투자활동현금흐름,-392,-215,-756,-328,-457
재무활동현금흐름,-44,40,-463,19,91
CAPEX,856,524,631,371,384
FCF,-262,-332,365,240,-501
이자발생부채,"6,959","7,018","6,748","6,856","7,020"
영업이익률,2.48,3.53,4.19,1.05,0.73
순이익률,-2.90,-2.17,1.52,-3.10,-2.69
ROE(%),-14.23,-13.82,9.62,-17.15,-23.17
ROA(%),-3.20,-2.67,1.94,-3.40,-3.22
부채비율,371.44,454.62,361.97,436.43,485.12
자본유보율,759.73,654.50,714.06,525.07,502.49
EPS(원),-655,-521,357,-628,-795
PER(배),N/A,N/A,5.93,N/A,N/A
BPS(원),"4,397","3,551","4,264","3,603","3,250"
PBR(배),0.60,0.58,0.50,0.63,0.63
현금DPS(원),25,25,25,25,25
현금배당수익률,0.95,1.21,1.18,1.10,1.22
현금배당성향(%),-3.62,-4.55,6.65,-3.71,-2.63
발행주식수(보통주),"64,561,210","64,561,210","64,561,210","69,044,875","50,051,252"
