주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,774","1,965","1,975","1,997","4,086"
영업이익,11,-17,34,-224,67
영업이익(발표기준),11,-17,34,-224,67
세전계속사업이익,-56,-59,15,-236,34
당기순이익,-42,-52,11,-228,100
  당기순이익(지배),-42,-52,11,-202,56
  당기순이익(비지배),0,0,0,-26,44
자산총계,"2,981","2,930","3,109","3,377","5,190"
부채총계,"1,311","1,266","1,445","1,911","3,210"
자본총계,"1,670","1,664","1,663","1,466","1,979"
  자본총계(지배),"1,669","1,663","1,662","1,467","1,659"
  자본총계(비지배),1,,1,-1,320
자본금,429,429,429,464,507
영업활동현금흐름,-20,79,-87,-82,-107
투자활동현금흐름,-62,-59,-94,-44,-296
재무활동현금흐름,20,42,145,148,446
CAPEX,53,61,70,175,122
FCF,-73,18,-157,-256,-230
이자발생부채,830,820,952,"1,329","2,234"
영업이익률,0.61,-0.87,1.72,-11.22,1.63
순이익률,-2.36,-2.65,0.54,-11.39,2.44
ROE(%),-2.48,-3.13,0.64,-12.89,3.58
ROA(%),-1.40,-1.76,0.35,-7.02,2.33
부채비율,78.48,76.07,86.90,130.39,162.20
자본유보율,535.49,522.31,522.67,434.43,437.50
EPS(원),-49,-61,12,-234,57
PER(배),N/A,N/A,92.09,N/A,18.66
BPS(원),"3,312","3,078","3,077","2,407","2,387"
PBR(배),0.37,0.35,0.37,0.48,0.44
현금DPS(원),10,10,30,20,
현금배당수익률,0.81,0.93,2.62,1.72,
현금배당성향(%),-11.99,-10.36,151.86,-6.04,
발행주식수(보통주),"85,826,509","85,826,509","85,826,509","92,734,032","101,310,372"
