주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,306","3,062","4,301","3,659","6,130"
영업이익,117,102,111,78,"1,064"
영업이익(발표기준),117,102,111,78,"1,064"
세전계속사업이익,96,715,131,429,"1,157"
당기순이익,129,692,95,341,908
  당기순이익(지배),129,692,95,341,908
  당기순이익(비지배),,,,,
자산총계,"3,812","6,818","6,791","7,373","9,032"
부채총계,"1,403","2,467","2,380","2,733","3,566"
자본총계,"2,408","4,350","4,412","4,640","5,467"
  자본총계(지배),"2,408","4,350","4,412","4,640","5,467"
  자본총계(비지배),,,,,
자본금,145,327,327,327,327
영업활동현금흐름,-95,374,375,-170,637
투자활동현금흐름,-4,344,-309,138,31
재무활동현금흐름,-103,100,90,34,258
CAPEX,14,13,225,36,41
FCF,-110,361,150,-206,596
이자발생부채,552,"1,134","1,288","1,447","1,794"
영업이익률,5.07,3.33,2.59,2.13,17.36
순이익률,5.59,22.60,2.21,9.33,14.82
ROE(%),5.36,20.48,2.17,7.54,17.97
ROA(%),3.23,13.02,1.39,4.82,11.07
부채비율,58.27,56.71,53.93,58.90,65.23
자본유보율,"1,640.32","1,280.82","1,298.70","1,391.95","1,659.06"
EPS(원),443,"1,463",145,522,"1,388"
PER(배),9.31,1.67,20.31,4.73,4.62
BPS(원),"9,684","7,185","7,287","8,071","9,786"
PBR(배),0.43,0.34,0.40,0.31,0.66
현금DPS(원),80,60,60,60,200
현금배당수익률,1.94,2.46,2.04,2.43,3.12
현금배당성향(%),15.43,5.25,38.29,10.10,12.30
발행주식수(보통주),"29,084,925","65,429,516","65,429,516","65,429,516","65,429,516"
