주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,797","2,093","2,511","2,196","2,340"
영업이익,89,105,41,-47,65
영업이익(발표기준),89,105,41,-47,65
세전계속사업이익,66,83,3,-84,-175
당기순이익,49,78,-1,-98,-178
  당기순이익(지배),49,78,-1,-95,-176
  당기순이익(비지배),,,,-3,-2
자산총계,"1,502","2,384","3,221","3,443","4,588"
부채총계,594,"1,135","1,494","1,212","1,080"
자본총계,908,"1,249","1,726","2,231","3,508"
  자본총계(지배),908,"1,249","1,726","2,212","3,432"
  자본총계(비지배),,,,19,76
자본금,49,79,118,590,984
영업활동현금흐름,142,15,72,148,49
투자활동현금흐름,-23,-282,-608,-301,198
재무활동현금흐름,-91,628,743,142,-77
CAPEX,11,36,103,21,46
FCF,131,-21,-30,127,3
이자발생부채,352,704,"1,064",781,607
영업이익률,4.97,5.01,1.62,-2.15,2.79
순이익률,2.74,3.72,-0.03,-4.47,-7.61
ROE(%),5.57,7.23,-0.05,-4.85,-6.25
ROA(%),3.22,4.01,-0.03,-2.94,-4.44
부채비율,65.46,90.93,86.57,54.30,30.78
자본유보율,"1,787.01","1,494.50","1,289.73",275.15,271.51
EPS(원),168,255,-1,-105,-127
PER(배),9.75,9.19,N/A,N/A,N/A
BPS(원),"3,098","2,629","2,252","1,876","1,855"
PBR(배),0.53,0.89,0.87,1.41,1.14
현금DPS(원),25,0,0,0,0
현금배당수익률,1.52,0.00,0.00,0.00,0.00
현금배당성향(%),14.85,0.00,0.00,0.00,
발행주식수(보통주),"29,295,000","47,493,057","76,639,701","117,904,727","196,541,594"
