주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,657,691,617,511,578
영업이익,8,5,-17,-35,-50
영업이익(발표기준),8,5,-17,-35,-50
세전계속사업이익,-29,-20,-49,-63,741
당기순이익,-30,-17,-48,-37,592
  당기순이익(지배),-21,-11,-45,-27,471
  당기순이익(비지배),-8,-6,-2,-10,121
자산총계,"2,808","2,874","2,827","2,834","2,748"
부채총계,960,"1,046","1,048","1,089",413
자본총계,"1,848","1,828","1,779","1,745","2,336"
  자본총계(지배),"1,077","1,063","1,017",993,"1,463"
  자본총계(비지배),771,,762,752,872
자본금,140,140,140,140,140
영업활동현금흐름,-29,1,26,-29,-74
투자활동현금흐름,-66,-82,-2,16,796
재무활동현금흐름,50,94,-12,-31,-652
CAPEX,4,1,2,11,7
FCF,-32,1,24,-40,-81
이자발생부채,800,894,882,851,199
영업이익률,1.19,0.69,-2.74,-6.82,-8.59
순이익률,-4.52,-2.39,-7.71,-7.17,102.42
ROE(%),-1.97,-1.00,-4.35,-2.65,38.34
ROA(%),-1.06,-0.58,-1.67,-1.30,21.20
부채비율,51.97,57.25,58.93,62.40,17.67
자본유보율,669.27,659.70,626.83,609.75,945.44
EPS(원),-766,-384,"-1,615",-951,"16,817"
PER(배),N/A,N/A,N/A,N/A,0.92
BPS(원),"38,463","37,973","36,329","35,475","52,259"
PBR(배),0.47,0.50,0.43,0.45,0.30
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"2,800,000","2,800,000","2,800,000","2,800,000","2,800,000"
