주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"5,550","5,674","6,123","5,867","5,932","6,193","6,778",
영업이익,239,394,566,340,156,223,352,
영업이익(발표기준),239,394,566,340,156,,,
세전계속사업이익,-83,161,890,333,121,267,395,
당기순이익,-54,80,709,271,128,268,268,
  당기순이익(지배),-54,80,709,271,128,197,268,
  당기순이익(비지배),,,,,,,,
자산총계,"8,997","9,487","10,088","9,807","11,160","12,271","11,776",
부채총계,"3,185","3,693","3,629","3,386","4,596","5,783","5,104",
자본총계,"5,812","5,794","6,459","6,421","6,564","6,488","6,672",
  자본총계(지배),"5,812","5,794","6,459","6,421","6,564","6,488","6,672",
  자본총계(비지배),,,,,,,,
자본금,422,422,422,422,422,422,422,
영업활동현금흐름,512,501,563,270,494,314,346,
투자활동현금흐름,-21,-442,-200,-821,-858,112,182,
재무활동현금흐름,"-1,253",192,-281,-163,818,-186,-979,
CAPEX,107,77,127,370,611,73,0,
FCF,405,424,435,-100,-117,265,359,
이자발생부채,"1,803","2,102","2,068","2,069","3,006",,,
영업이익률,4.30,6.95,9.24,5.79,2.63,3.60,5.19,
순이익률,-0.97,1.41,11.58,4.62,2.16,4.34,3.95,
ROE(%),-0.92,1.38,11.58,4.21,1.97,3.02,4.07,
ROA(%),-0.55,0.87,7.25,2.73,1.22,2.29,2.23,
부채비율,54.81,63.74,56.19,52.73,70.02,89.13,76.50,
자본유보율,900.72,921.44,"1,065.43","1,089.26","1,119.33",,,
EPS(원),-639,948,"8,398","3,210","1,518","2,332","3,173",
PER(배),N/A,110.18,14.17,27.60,47.18,28.25,20.77,
BPS(원),"68,875","68,658","76,538","76,092","77,762","76,863","79,042",
PBR(배),1.45,1.52,1.55,1.16,0.92,0.86,0.83,
현금DPS(원),500,"1,000","1,000","1,000","1,000","1,000","1,000","1,000"
현금배당수익률,0.50,0.96,0.84,1.13,1.40,1.52,1.52,1.52
현금배당성향(%),-78.20,105.36,11.90,31.13,65.86,42.88,31.52,
발행주식수(보통주),"8,443,868","8,443,868","8,443,868","8,443,868","8,446,325",,,
