주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"61,051","67,475","76,854","78,445","80,915","74,887","82,304","87,924"
영업이익,"9,300","10,392","11,764","12,209","12,896","8,910","11,381","12,790"
영업이익(발표기준),"9,300","10,392","11,764","12,209","12,896",,,
세전계속사업이익,"8,611","9,560","10,921","11,211","11,874","8,001","10,436","11,891"
당기순이익,"6,183","6,923","7,882","8,131","8,611","5,791","7,581","8,621"
  당기순이익(지배),"6,064","6,827","7,781","7,976","8,445","5,666","7,452","8,471"
  당기순이익(비지배),119,95,101,155,166,,,
자산총계,"47,785","52,759","64,937","68,014","75,552","79,168","85,485","92,697"
부채총계,"16,967","16,819","22,566","19,522","20,574","20,356","21,101","21,535"
자본총계,"30,818","35,940","42,371","48,492","54,978","58,812","64,384","71,150"
  자본총계(지배),"29,962","35,121","41,467","47,560","53,880","57,645","63,135","69,839"
  자본총계(비지배),855,820,904,932,"1,098",,,
자본금,886,886,886,886,886,888,888,888
영업활동현금흐름,"7,355","8,171","11,396","10,048","9,845","8,106","9,490","10,613"
투자활동현금흐름,"-3,338","-4,303","-4,614","-7,459","-4,651","-3,968","-4,689","-4,183"
재무활동현금흐름,"-3,511","-3,780","-4,294","-4,657","-2,384","-2,539","-2,011","-2,540"
CAPEX,"2,842","3,563","3,261","5,057","3,219","3,775","3,959","3,451"
FCF,"4,513","4,608","8,136","4,991","6,626","5,253","5,556","7,063"
이자발생부채,"6,041","4,833","7,028","4,702","5,228",,,
영업이익률,15.23,15.40,15.31,15.56,15.94,11.90,13.83,14.55
순이익률,10.13,10.26,10.26,10.37,10.64,7.73,9.21,9.80
ROE(%),21.94,20.98,20.32,17.92,16.65,10.16,12.34,12.74
ROA(%),13.33,13.77,13.39,12.23,12.00,7.49,9.21,9.68
부채비율,55.06,46.80,53.26,40.26,37.42,34.61,32.77,30.27
자본유보율,"3,546.10","4,132.20","4,822.48","5,534.21","6,300.24",,,
EPS(원),"34,226","38,534","43,916","45,018","47,665","31,977","42,057","47,813"
PER(배),34.74,28.57,28.71,35.99,23.01,21.61,16.43,14.45
BPS(원),"178,815","209,600","247,477","283,837","321,556","344,026","376,792","416,800"
PBR(배),6.65,5.25,5.10,5.71,3.41,2.01,1.83,1.66
현금DPS(원),"9,000","9,250","11,000","11,000","12,000","11,442","11,979","12,482"
현금배당수익률,0.76,0.84,0.87,0.68,1.09,1.66,1.73,1.81
현금배당성향(%),24.89,22.72,23.70,23.12,23.82,31.54,25.11,23.01
발행주식수(보통주),"15,618,197","15,618,197","15,618,197","15,618,197","15,618,197",,,
