주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,598","2,630","2,619","2,432","2,775"
영업이익,67,121,144,148,9
영업이익(발표기준),67,121,144,148,9
세전계속사업이익,48,134,133,97,71
당기순이익,11,103,83,73,61
  당기순이익(지배),11,103,83,73,61
  당기순이익(비지배),,,,,
자산총계,"2,716","2,848","2,814","2,758","3,138"
부채총계,947,978,879,759,"1,048"
자본총계,"1,768","1,871","1,935","1,999","2,090"
  자본총계(지배),"1,768","1,871","1,935","1,999","2,035"
  자본총계(비지배),,,,,55
자본금,63,65,67,68,70
영업활동현금흐름,54,94,103,230,-162
투자활동현금흐름,-87,-36,-48,-29,-222
재무활동현금흐름,-10,-10,-119,-19,220
CAPEX,133,48,47,33,24
FCF,-79,46,56,197,-187
이자발생부채,343,351,262,255,471
영업이익률,2.59,4.60,5.52,6.08,0.31
순이익률,0.42,3.91,3.16,2.99,2.19
ROE(%),0.62,5.65,4.35,3.70,3.01
ROA(%),0.40,3.70,2.92,2.61,2.06
부채비율,53.58,52.25,45.44,37.96,50.13
자본유보율,"2,698.01","2,778.42","2,798.70","2,828.91","2,828.66"
EPS(원),79,740,595,524,436
PER(배),98.66,8.22,9.09,18.83,17.26
BPS(원),"12,722","13,460","13,920","14,381","14,643"
PBR(배),0.61,0.45,0.39,0.69,0.51
현금DPS(원),73,84,96,98,80
현금배당수익률,0.93,1.38,1.77,1.00,1.06
현금배당성향(%),92.11,11.37,16.13,18.76,18.34
발행주식수(보통주),"13,900,000","13,900,000","13,900,000","13,900,000","13,900,000"
