주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,825","1,493","1,375","1,052","1,337"
영업이익,-181,-87,-305,-180,74
영업이익(발표기준),-181,-87,-305,-180,74
세전계속사업이익,-151,-291,-403,-249,32
당기순이익,-130,-233,-403,59,2
  당기순이익(지배),-120,-233,-403,59,2
  당기순이익(비지배),-10,,,,
자산총계,"4,135","3,640","3,866","3,734","3,833"
부채총계,"2,646","2,390","2,553","2,331","2,393"
자본총계,"1,489","1,250","1,313","1,403","1,440"
  자본총계(지배),"1,489","1,250","1,313","1,403","1,440"
  자본총계(비지배),,,,,
자본금,84,84,84,84,84
영업활동현금흐름,-115,-122,-89,-158,-14
투자활동현금흐름,470,286,55,394,50
재무활동현금흐름,-363,-173,33,-223,-47
CAPEX,2,5,0,1,1
FCF,-116,-127,-90,-159,-16
이자발생부채,"2,075","1,907","1,943","1,692","1,660"
영업이익률,-9.95,-5.84,-22.18,-17.08,5.50
순이익률,-7.15,-15.57,-29.28,5.61,0.12
ROE(%),-7.76,-16.98,-31.41,4.35,0.11
ROA(%),-2.90,-5.98,-10.73,1.55,0.04
부채비율,177.71,191.25,194.38,166.11,166.14
자본유보율,"1,512.50","1,298.52",817.40,900.18,905.11
EPS(원),"-7,169","-13,840","-23,962","3,514",95
PER(배),N/A,N/A,N/A,8.50,422.34
BPS(원),"130,677","109,682","115,251","123,154","126,397"
PBR(배),0.15,0.16,0.13,0.24,0.32
현금DPS(원),500,,,,
현금배당수익률,2.59,,,,
현금배당성향(%),-4.73,0.00,0.00,0.00,
발행주식수(보통주),"1,680,000","1,680,000","1,680,000","1,680,000","1,680,000"
